chunk_id,parent_structure_id,document_id,document_title,document_short_title,source_file,publication_date,publisher,pdf_page_start,pdf_page_end,printed_page_start,printed_page_end,source_locator,chapter,section,subsection,chunk_type,chunk_text,chunk_char_count,token_count_est,keywords_en,keywords_ko,summary_ko,embedding_text,citation_text,content_function,mode_relevance,retrieval_priority,security_class,answer_limit_note,processing_status,review_required,version
AFDP1_1_2023_CASE_SUM_0012,AFDP1_1_2023_STRUCT_0006,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,9,9,6,6,PDF p. 9-9; printed p. 6-6,Mission Command in the Air Force,Mission Command in Operations,Responsibility and Accountability—The Proper Link to Support Mission Command,case_summary,"Responsibility and Accountability—The Proper Link to Support Mission Command: 8 See discussion on page 11 regarding the specification of authorities within mission type orders. Responsibility and Accountability—The Proper Link to Support Mission Command Connected to the imperative of risk acceptance, the link between responsibility and accountability cannot be indiscriminate. Commanders are accountable for the responsibilities they have been assigned. However, commanders held accountable for elements reasonably beyond thei",528,132,Responsibility and Accountability—The Proper Link to Support Mission Command; mission command example; historical case,Responsibility and Accountability—The Proper Link to Support Mission Command; 임무형 지휘 사례; 역사 사례,Responsibility and Accountability—The Proper Link to Support Mission Command 사례의 핵심 의미를 요약한 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Mission Command in the Air Force
Section: Mission Command in Operations
Subsection: Responsibility and Accountability—The Proper Link to Support Mission Command
Keywords: Responsibility and Accountability—The Proper Link to Support Mission Command; mission command example; historical case; Responsibility and Accountability—The Proper Link to Support Mission Command; 임무형 지휘 사례; 역사 사례
Text: Responsibility and Accountability—The Proper Link to Support Mission Command: 8 See discussion on page 11 regarding the specification of authorities within mission type orders. Responsibility and Accountability—The Proper Link to Support Mission Command Connected to the imperative of risk acceptance, the link between responsibility and accountability cannot be indiscriminate. Commanders are accountable for the responsibilities they have been assigned. However, commanders held accountable for elements reasonably beyond thei","AFDP 1-1 Mission Command, Mission Command in Operations, PDF p. 9-9",case_example;operational_lesson;summary_reference,qa;staff_advice;doctrine_lookup,high,public,Use only as source-grounded doctrine context; cite source locator.,processed,YES,v1.0
AFDP1_1_2023_CASE_FULL_0013,AFDP1_1_2023_STRUCT_0006,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,9,9,6,6,PDF p. 9-9; printed p. 6-6,Mission Command in the Air Force,Mission Command in Operations,Responsibility and Accountability—The Proper Link to Support Mission Command,case_full_text,"8 See discussion on page 11 regarding the specification of authorities within mission type orders. Responsibility and Accountability—The Proper Link to Support Mission Command Connected to the imperative of risk acceptance, the link between responsibility and accountability cannot be indiscriminate. Commanders are accountable for the responsibilities they have been assigned. However, commanders held accountable for elements reasonably beyond their control are encouraged to protect themselves from subordinate failures by centralizing and withholding authority—all antithetical to the flexibility, rapidity of action, and innovation required to overcome a determined and capable enemy. Though this dynamic plays out between an individual commander and subordinates, commanders should be mindful that such effects can ripple across their command and may have a far wider chilling and deadening effect.",904,226,Responsibility and Accountability—The Proper Link to Support Mission Command; mission command example; historical case,Responsibility and Accountability—The Proper Link to Support Mission Command; 임무형 지휘 사례; 역사 사례,Responsibility and Accountability—The Proper Link to Support Mission Command 사례의 원문 또는 시각자료 설명을 보존한 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Mission Command in the Air Force
Section: Mission Command in Operations
Subsection: Responsibility and Accountability—The Proper Link to Support Mission Command
Keywords: Responsibility and Accountability—The Proper Link to Support Mission Command; mission command example; historical case; Responsibility and Accountability—The Proper Link to Support Mission Command; 임무형 지휘 사례; 역사 사례
Text: 8 See discussion on page 11 regarding the specification of authorities within mission type orders. Responsibility and Accountability—The Proper Link to Support Mission Command Connected to the imperative of risk acceptance, the link between responsibility and accountability cannot be indiscriminate. Commanders are accountable for the responsibilities they have been assigned. However, commanders held accountable for elements reasonably beyond their control are encouraged to protect themselves from subordinate failures by centralizing and withholding authority—all antithetical to the flexibility, rapidity of action, and innovation required to overcome a determined and capable enemy. Though this dynamic plays out between an individual commander and subordinates, commanders should be mindful that such effects can ripple across their command and may have a far wider chilling and deadening effect.","AFDP 1-1 Mission Command, Mission Command in Operations, PDF p. 9-9",case_example;operational_lesson;full_text_reference,qa;staff_advice;doctrine_lookup,high,public,Use only as source-grounded doctrine context; cite source locator.,processed,NO,v1.0
AFDP1_1_2023_CASE_SUM_0014,AFDP1_1_2023_STRUCT_0006,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,10,10,7,7,PDF p. 10-10; printed p. 7-7,Mission Command in the Air Force,Mission Command in Operations,Mission Command and Future Operating Concepts,case_summary,"Mission Command and Future Operating Concepts: Matching Authorities with Responsibility. Mission command requires leaders to ensure subordinates are provided and aware of the authority they possess in the execu- tion of their responsibilities outlined in the commander’s intent. Failure to provide a sub- ordinate with sufficient authority to act may inadvertently encourage them to operate beyond restraints. Alternatively, providing a subordinate with authority that exceeds situation or mission",497,125,Mission Command and Future Operating Concepts; mission command example; historical case,Mission Command and Future Operating Concepts; 임무형 지휘 사례; 역사 사례,Mission Command and Future Operating Concepts 사례의 핵심 의미를 요약한 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Mission Command in the Air Force
Section: Mission Command in Operations
Subsection: Mission Command and Future Operating Concepts
Keywords: Mission Command and Future Operating Concepts; mission command example; historical case; Mission Command and Future Operating Concepts; 임무형 지휘 사례; 역사 사례
Text: Mission Command and Future Operating Concepts: Matching Authorities with Responsibility. Mission command requires leaders to ensure subordinates are provided and aware of the authority they possess in the execu- tion of their responsibilities outlined in the commander’s intent. Failure to provide a sub- ordinate with sufficient authority to act may inadvertently encourage them to operate beyond restraints. Alternatively, providing a subordinate with authority that exceeds situation or mission","AFDP 1-1 Mission Command, Mission Command in Operations, PDF p. 10-10",case_example;operational_lesson;summary_reference,qa;staff_advice;doctrine_lookup,high,public,Use only as source-grounded doctrine context; cite source locator.,processed,YES,v1.0
AFDP1_1_2023_CASE_FULL_0015,AFDP1_1_2023_STRUCT_0006,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,10,10,7,7,PDF p. 10-10; printed p. 7-7,Mission Command in the Air Force,Mission Command in Operations,Mission Command and Future Operating Concepts,case_full_text,"Matching Authorities with Responsibility. Mission command requires leaders to ensure subordinates are provided and aware of the authority they possess in the execu- tion of their responsibilities outlined in the commander’s intent. Failure to provide a sub- ordinate with sufficient authority to act may inadvertently encourage them to operate beyond restraints. Alternatively, providing a subordinate with authority that exceeds situation or mission requirements may result in chaotic, uncoordinated operations. Commanders should ensure they provide sufficient authority to allow for creativity in execution amid evolving circumstances. Providing authority that only allows a single course of action reduces subordinate flexibility. A balance is necessary, and the appropri- ate match of authority and responsibility should be a focal point for the superior commander. Risk, Means, and Resources. Resource availability and risk frequently share an inverse relationship. Though risk-to-force and risk-to-mission may be reduced by increasing re- sources, the ability for senior commanders and echelons to do so should not be assumed. Operational restraints and constraints will likely limit resource availability.",1212,303,Mission Command and Future Operating Concepts; mission command example; historical case,Mission Command and Future Operating Concepts; 임무형 지휘 사례; 역사 사례,Mission Command and Future Operating Concepts 사례의 원문 또는 시각자료 설명을 보존한 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Mission Command in the Air Force
Section: Mission Command in Operations
Subsection: Mission Command and Future Operating Concepts
Keywords: Mission Command and Future Operating Concepts; mission command example; historical case; Mission Command and Future Operating Concepts; 임무형 지휘 사례; 역사 사례
Text: Matching Authorities with Responsibility. Mission command requires leaders to ensure subordinates are provided and aware of the authority they possess in the execu- tion of their responsibilities outlined in the commander’s intent. Failure to provide a sub- ordinate with sufficient authority to act may inadvertently encourage them to operate beyond restraints. Alternatively, providing a subordinate with authority that exceeds situation or mission requirements may result in chaotic, uncoordinated operations. Commanders should ensure they provide sufficient authority to allow for creativity in execution amid evolving circumstances. Providing authority that only allows a single course of action reduces subordinate flexibility. A balance is necessary, and the appropri- ate match of authority and responsibility should be a focal point for the superior commander. Risk, Means, and Resources. Resource availability and risk frequently share an inverse relationship. Though risk-to-force and risk-to-mission may be reduced by increasing re- sources, the ability for senior commanders and echelons to do so should not be assumed. Operational restraints and constraints will likely limit resource availability.","AFDP 1-1 Mission Command, Mission Command in Operations, PDF p. 10-10",case_example;operational_lesson;full_text_reference,qa;staff_advice;doctrine_lookup,high,public,Use only as source-grounded doctrine context; cite source locator.,processed,YES,v1.0
AFDP1_1_2023_CASE_FULL_0016,AFDP1_1_2023_STRUCT_0006,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,10,10,7,7,PDF p. 10-10; printed p. 7-7,Mission Command in the Air Force,Mission Command in Operations,Mission Command and Future Operating Concepts,case_full_text,"As resources diminish, commanders should expect the amount of risk they must accept to accomplish the mission will increase. In response, application of mission command encourages creativity, inventiveness, and initiative, all of which are paramount to manage risk effectively in a resource constrained environment. In some cases, it may be possible to shift risk in one area to one where it can be more easily mitigated. For example, a commander tasked with, but lacking the full contingent required to establish an airbase, may employ multi-capable Airmen to divert available resources from less essential base functions towards those deemed more important, thereby reducing the risk to more critical aspects. Mission Command and Future Operating Concepts Mission command is the guiding principle that fosters the development and execution of organizational and structural concepts aimed at empowering the creativity and initiative required to operate in future contested, degraded, or operationally limited environments. For example, AFDN 1-21, Agile Combat Employment (ACE), identifies mission command as a key enabler.",1123,281,Mission Command and Future Operating Concepts; mission command example; historical case,Mission Command and Future Operating Concepts; 임무형 지휘 사례; 역사 사례,Mission Command and Future Operating Concepts 사례의 원문 또는 시각자료 설명을 보존한 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Mission Command in the Air Force
Section: Mission Command in Operations
Subsection: Mission Command and Future Operating Concepts
Keywords: Mission Command and Future Operating Concepts; mission command example; historical case; Mission Command and Future Operating Concepts; 임무형 지휘 사례; 역사 사례
Text: As resources diminish, commanders should expect the amount of risk they must accept to accomplish the mission will increase. In response, application of mission command encourages creativity, inventiveness, and initiative, all of which are paramount to manage risk effectively in a resource constrained environment. In some cases, it may be possible to shift risk in one area to one where it can be more easily mitigated. For example, a commander tasked with, but lacking the full contingent required to establish an airbase, may employ multi-capable Airmen to divert available resources from less essential base functions towards those deemed more important, thereby reducing the risk to more critical aspects. Mission Command and Future Operating Concepts Mission command is the guiding principle that fosters the development and execution of organizational and structural concepts aimed at empowering the creativity and initiative required to operate in future contested, degraded, or operationally limited environments. For example, AFDN 1-21, Agile Combat Employment (ACE), identifies mission command as a key enabler.","AFDP 1-1 Mission Command, Mission Command in Operations, PDF p. 10-10",case_example;operational_lesson;full_text_reference,qa;staff_advice;doctrine_lookup,high,public,Use only as source-grounded doctrine context; cite source locator.,processed,NO,v1.0
AFDP1_1_2023_CASE_FULL_0017,AFDP1_1_2023_STRUCT_0006,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,10,10,7,7,PDF p. 10-10; printed p. 7-7,Mission Command in the Air Force,Mission Command in Operations,Mission Command and Future Operating Concepts,case_full_text,"ACE—a scheme of maneuver executed within threat timelines to increase survivability while generating combat power—is driven by the threat and necessitated by contested, degraded, or operationally-limited environments. The movement or relocation of forces in an operational environment is a complex undertaking that is likely to require coordination and support across units and commands. Further, force elements conducting ACE should be expected to lose connectivity with operational C2. Necessary command relationships, authorities, and responsibilities should be identified and established through distributed control in advance of operations. Armed with shared understanding, subordinates can make effective decisions consistent with commander’s intent to protect and preserve the force and generate combat power even if they have lost contact with higher echelons.",868,217,Mission Command and Future Operating Concepts; mission command example; historical case,Mission Command and Future Operating Concepts; 임무형 지휘 사례; 역사 사례,Mission Command and Future Operating Concepts 사례의 원문 또는 시각자료 설명을 보존한 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Mission Command in the Air Force
Section: Mission Command in Operations
Subsection: Mission Command and Future Operating Concepts
Keywords: Mission Command and Future Operating Concepts; mission command example; historical case; Mission Command and Future Operating Concepts; 임무형 지휘 사례; 역사 사례
Text: ACE—a scheme of maneuver executed within threat timelines to increase survivability while generating combat power—is driven by the threat and necessitated by contested, degraded, or operationally-limited environments. The movement or relocation of forces in an operational environment is a complex undertaking that is likely to require coordination and support across units and commands. Further, force elements conducting ACE should be expected to lose connectivity with operational C2. Necessary command relationships, authorities, and responsibilities should be identified and established through distributed control in advance of operations. Armed with shared understanding, subordinates can make effective decisions consistent with commander’s intent to protect and preserve the force and generate combat power even if they have lost contact with higher echelons.","AFDP 1-1 Mission Command, Mission Command in Operations, PDF p. 10-10",case_example;operational_lesson;full_text_reference,qa;staff_advice;doctrine_lookup,high,public,Use only as source-grounded doctrine context; cite source locator.,processed,NO,v1.0
AFDP1_1_2023_CASE_SUM_0018,AFDP1_1_2023_STRUCT_0007,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,13,13,10,10,PDF p. 13-13; printed p. 10-10,Mission Command in the Air Force,The Principles of Mission Command,“Go Help Americans”,case_summary,"“Go Help Americans”: Determining whether risk is prudent or not requires an awareness of the wider strategic and operational environment and a thorough understanding of the associated rewards or payoffs related to the proposed course of action. Even a minor risk may be unacceptable for a reward of questionable value. However, an extreme risk may be tolerable or required to achieve vital tactical, operational, or strategic objectives. Lastly, as the nature of risk var",471,118,“Go Help Americans”; mission command example; historical case,“Go Help Americans”; 임무형 지휘 사례; 역사 사례,“Go Help Americans” 사례의 핵심 의미를 요약한 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Mission Command in the Air Force
Section: The Principles of Mission Command
Subsection: “Go Help Americans”
Keywords: “Go Help Americans”; mission command example; historical case; “Go Help Americans”; 임무형 지휘 사례; 역사 사례
Text: “Go Help Americans”: Determining whether risk is prudent or not requires an awareness of the wider strategic and operational environment and a thorough understanding of the associated rewards or payoffs related to the proposed course of action. Even a minor risk may be unacceptable for a reward of questionable value. However, an extreme risk may be tolerable or required to achieve vital tactical, operational, or strategic objectives. Lastly, as the nature of risk var","AFDP 1-1 Mission Command, The Principles of Mission Command, PDF p. 13-13",case_example;operational_lesson;summary_reference,qa;staff_advice;doctrine_lookup,high,public,Use only as source-grounded doctrine context; cite source locator.,processed,YES,v1.0
AFDP1_1_2023_CASE_FULL_0019,AFDP1_1_2023_STRUCT_0007,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,13,13,10,10,PDF p. 13-13; printed p. 10-10,Mission Command in the Air Force,The Principles of Mission Command,“Go Help Americans”,case_full_text,"Determining whether risk is prudent or not requires an awareness of the wider strategic and operational environment and a thorough understanding of the associated rewards or payoffs related to the proposed course of action. Even a minor risk may be unacceptable for a reward of questionable value. However, an extreme risk may be tolerable or required to achieve vital tactical, operational, or strategic objectives. Lastly, as the nature of risk varies at each echelon of command, it is important for commanders to accurately communicate what constitutes risk at their level. Failure to do so may lead a subordinate to mistakenly accept unwarranted risk with wider, strategic consequences not discernable at their level. Subordinate levels of leadership have a responsibility to frequently balance and communicate risk related to the actions being taken. Open lines of communication through all levels are directly tied to the success of creating a shared understanding. “Go Help Americans” Following flight operations the night of 10 September 2001, Lieutenant General (ret.) Marshall “Brad” Webb, then a Lieutenant Colonel and 20th Special Operations Squadron’s operations officer, awoke to the news of ongoing terrorist attacks.",1232,308,“Go Help Americans”; mission command example; historical case,“Go Help Americans”; 임무형 지휘 사례; 역사 사례,“Go Help Americans” 사례의 원문 또는 시각자료 설명을 보존한 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Mission Command in the Air Force
Section: The Principles of Mission Command
Subsection: “Go Help Americans”
Keywords: “Go Help Americans”; mission command example; historical case; “Go Help Americans”; 임무형 지휘 사례; 역사 사례
Text: Determining whether risk is prudent or not requires an awareness of the wider strategic and operational environment and a thorough understanding of the associated rewards or payoffs related to the proposed course of action. Even a minor risk may be unacceptable for a reward of questionable value. However, an extreme risk may be tolerable or required to achieve vital tactical, operational, or strategic objectives. Lastly, as the nature of risk varies at each echelon of command, it is important for commanders to accurately communicate what constitutes risk at their level. Failure to do so may lead a subordinate to mistakenly accept unwarranted risk with wider, strategic consequences not discernable at their level. Subordinate levels of leadership have a responsibility to frequently balance and communicate risk related to the actions being taken. Open lines of communication through all levels are directly tied to the success of creating a shared understanding. “Go Help Americans” Following flight operations the night of 10 September 2001, Lieutenant General (ret.) Marshall “Brad” Webb, then a Lieutenant Colonel and 20th Special Operations Squadron’s operations officer, awoke to the news of ongoing terrorist attacks.","AFDP 1-1 Mission Command, The Principles of Mission Command, PDF p. 13-13",case_example;operational_lesson;full_text_reference,qa;staff_advice;doctrine_lookup,high,public,Use only as source-grounded doctrine context; cite source locator.,processed,YES,v1.0
AFDP1_1_2023_CASE_FULL_0020,AFDP1_1_2023_STRUCT_0007,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,13,13,10,10,PDF p. 13-13; printed p. 10-10,Mission Command in the Air Force,The Principles of Mission Command,“Go Help Americans”,case_full_text,"On temporary duty with seven MH-53 PAVE LOW helicopters at locations on the eastern seaboard, Lt Col Webb immediately called the command post at Hurlburt Field, Florida for guidance. He was directed to “get his aircraft airborne as soon as possible and fly to McGuire AFB, New Jersey” and report to 21st Air Force. For the next seven days, Webb and his crews acted strictly on verbal orders from the AF/DO passed through the 21st Air Force chain of command--three simple words--“go help Americans!” Understanding his brief, but unequivocally clear commander’s intent, Webb and his crews began flying life-saving missions into ground zero at the World Trade Center and the Pentagon without requiring nor requesting additional guidance from higher headquarters. In coordination with the Federal Emergency Management Agency’s urban search and rescue task forces, Webb’s crews flew almost non-stop to support medical teams and rescue operations, often into areas where residual dust and concrete particulates in the air prevented the flight of police and civilian helicopters. Though extremely fatigued and dogged by numerous challenges, they overcame adversity, performed their mission, and achieved commander’s intent. The actions of Lt Col Webb and his crews exemplify mission command.",1284,321,“Go Help Americans”; mission command example; historical case,“Go Help Americans”; 임무형 지휘 사례; 역사 사례,“Go Help Americans” 사례의 원문 또는 시각자료 설명을 보존한 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Mission Command in the Air Force
Section: The Principles of Mission Command
Subsection: “Go Help Americans”
Keywords: “Go Help Americans”; mission command example; historical case; “Go Help Americans”; 임무형 지휘 사례; 역사 사례
Text: On temporary duty with seven MH-53 PAVE LOW helicopters at locations on the eastern seaboard, Lt Col Webb immediately called the command post at Hurlburt Field, Florida for guidance. He was directed to “get his aircraft airborne as soon as possible and fly to McGuire AFB, New Jersey” and report to 21st Air Force. For the next seven days, Webb and his crews acted strictly on verbal orders from the AF/DO passed through the 21st Air Force chain of command--three simple words--“go help Americans!” Understanding his brief, but unequivocally clear commander’s intent, Webb and his crews began flying life-saving missions into ground zero at the World Trade Center and the Pentagon without requiring nor requesting additional guidance from higher headquarters. In coordination with the Federal Emergency Management Agency’s urban search and rescue task forces, Webb’s crews flew almost non-stop to support medical teams and rescue operations, often into areas where residual dust and concrete particulates in the air prevented the flight of police and civilian helicopters. Though extremely fatigued and dogged by numerous challenges, they overcame adversity, performed their mission, and achieved commander’s intent. The actions of Lt Col Webb and his crews exemplify mission command.","AFDP 1-1 Mission Command, The Principles of Mission Command, PDF p. 13-13",case_example;operational_lesson;full_text_reference,qa;staff_advice;doctrine_lookup,high,public,Use only as source-grounded doctrine context; cite source locator.,processed,YES,v1.0
AFDP1_1_2023_CASE_FULL_0021,AFDP1_1_2023_STRUCT_0007,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,13,13,10,10,PDF p. 13-13; printed p. 10-10,Mission Command in the Air Force,The Principles of Mission Command,“Go Help Americans”,case_full_text,"--Derived from: Darrell D. Whitcomb. “On a Steel Horse I Ride: A History of the MH-53 Pave Low Helicopters in War and Peace,” Air University Press.",147,37,“Go Help Americans”; mission command example; historical case,“Go Help Americans”; 임무형 지휘 사례; 역사 사례,“Go Help Americans” 사례의 원문 또는 시각자료 설명을 보존한 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Mission Command in the Air Force
Section: The Principles of Mission Command
Subsection: “Go Help Americans”
Keywords: “Go Help Americans”; mission command example; historical case; “Go Help Americans”; 임무형 지휘 사례; 역사 사례
Text: --Derived from: Darrell D. Whitcomb. “On a Steel Horse I Ride: A History of the MH-53 Pave Low Helicopters in War and Peace,” Air University Press.","AFDP 1-1 Mission Command, The Principles of Mission Command, PDF p. 13-13",case_example;operational_lesson;full_text_reference,qa;staff_advice;doctrine_lookup,low,public,Use only as source-grounded doctrine context; cite source locator.,processed,YES,v1.0
AFDP1_1_2023_CASE_SUM_0022,AFDP1_1_2023_STRUCT_0000,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,15,15,12,12,PDF p. 15-15; printed p. 12-12,,,JOINT TASK FORCE PROVEN FORCE,case_summary,"JOINT TASK FORCE PROVEN FORCE: JOINT TASK FORCE PROVEN FORCE During the Gulf War of 1990-1991, US Air Forces Europe (USAFE) aircraft were deployed to Incirlik Air Base, Turkey in the event approval from the Turkish government was secured to base operations there. These forces were commanded by Brigadier General Lee A. Downer and organized to form the 7440th Composite Wing (Provisional)—the combat arm of Joint Task Force Proven Force. The wing was staffed sufficiently to suppor",481,121,JOINT TASK FORCE PROVEN FORCE; mission command example; historical case,JOINT TASK FORCE PROVEN FORCE; 임무형 지휘 사례; 역사 사례,JOINT TASK FORCE PROVEN FORCE 사례의 핵심 의미를 요약한 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: 
Section: 
Subsection: JOINT TASK FORCE PROVEN FORCE
Keywords: JOINT TASK FORCE PROVEN FORCE; mission command example; historical case; JOINT TASK FORCE PROVEN FORCE; 임무형 지휘 사례; 역사 사례
Text: JOINT TASK FORCE PROVEN FORCE: JOINT TASK FORCE PROVEN FORCE During the Gulf War of 1990-1991, US Air Forces Europe (USAFE) aircraft were deployed to Incirlik Air Base, Turkey in the event approval from the Turkish government was secured to base operations there. These forces were commanded by Brigadier General Lee A. Downer and organized to form the 7440th Composite Wing (Provisional)—the combat arm of Joint Task Force Proven Force. The wing was staffed sufficiently to suppor","AFDP 1-1 Mission Command, , PDF p. 15-15",case_example;operational_lesson;summary_reference,qa;staff_advice;doctrine_lookup,high,public,Use only as source-grounded doctrine context; cite source locator.,processed,YES,v1.0
AFDP1_1_2023_CASE_FULL_0023,AFDP1_1_2023_STRUCT_0000,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,15,15,12,12,PDF p. 15-15; printed p. 12-12,,,JOINT TASK FORCE PROVEN FORCE,case_full_text,"JOINT TASK FORCE PROVEN FORCE During the Gulf War of 1990-1991, US Air Forces Europe (USAFE) aircraft were deployed to Incirlik Air Base, Turkey in the event approval from the Turkish government was secured to base operations there. These forces were commanded by Brigadier General Lee A. Downer and organized to form the 7440th Composite Wing (Provisional)—the combat arm of Joint Task Force Proven Force. The wing was staffed sufficiently to support a combat plans and a combat operations division and was constituted by a variety of airframes capable of strike, suppression of enemy air defenses, electronic warfare, surveillance and reconnaissance, counterair, refueling, and rescue. Resourced with the necessary organic capabilities, the wing was able to launch its own strike packages without assistance from US Air Forces Central (CENTAF). Turkish approval to conduct operations from Incirlik was not assured and only received after Operation DESERT STORM had begun. As such, the 7440th did not factor heavily into coalition air planning. Instead, CENTAF provided the wing a mission-type order (MTO) to open a second Iraqi front whenever possible.",1154,289,JOINT TASK FORCE PROVEN FORCE; mission command example; historical case,JOINT TASK FORCE PROVEN FORCE; 임무형 지휘 사례; 역사 사례,JOINT TASK FORCE PROVEN FORCE 사례의 원문 또는 시각자료 설명을 보존한 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: 
Section: 
Subsection: JOINT TASK FORCE PROVEN FORCE
Keywords: JOINT TASK FORCE PROVEN FORCE; mission command example; historical case; JOINT TASK FORCE PROVEN FORCE; 임무형 지휘 사례; 역사 사례
Text: JOINT TASK FORCE PROVEN FORCE During the Gulf War of 1990-1991, US Air Forces Europe (USAFE) aircraft were deployed to Incirlik Air Base, Turkey in the event approval from the Turkish government was secured to base operations there. These forces were commanded by Brigadier General Lee A. Downer and organized to form the 7440th Composite Wing (Provisional)—the combat arm of Joint Task Force Proven Force. The wing was staffed sufficiently to support a combat plans and a combat operations division and was constituted by a variety of airframes capable of strike, suppression of enemy air defenses, electronic warfare, surveillance and reconnaissance, counterair, refueling, and rescue. Resourced with the necessary organic capabilities, the wing was able to launch its own strike packages without assistance from US Air Forces Central (CENTAF). Turkish approval to conduct operations from Incirlik was not assured and only received after Operation DESERT STORM had begun. As such, the 7440th did not factor heavily into coalition air planning. Instead, CENTAF provided the wing a mission-type order (MTO) to open a second Iraqi front whenever possible.","AFDP 1-1 Mission Command, , PDF p. 15-15",case_example;operational_lesson;full_text_reference,qa;staff_advice;doctrine_lookup,high,public,Use only as source-grounded doctrine context; cite source locator.,processed,NO,v1.0
