chunk_id,parent_structure_id,document_id,document_title,document_short_title,source_file,publication_date,publisher,pdf_page_start,pdf_page_end,printed_page_start,printed_page_end,source_locator,chapter,section,subsection,chunk_type,chunk_text,chunk_char_count,token_count_est,keywords_en,keywords_ko,summary_ko,embedding_text,citation_text,content_function,mode_relevance,retrieval_priority,security_class,answer_limit_note,processing_status,review_required,version
AFDP3_60_2021_00152,,AFDP_3_60_2021,"Air Force Doctrine Publication 3-60, Targeting",AFDP 3-60 Targeting,3-60-AFDP-TARGETING.pdf,12 November 2021,U.S. Air Force,54,55,,,"AFDP 3-60 Targeting, pdf pp. 54-55",Chapter 4: Target Planning,Cjcsi.,,body,"It is critical to stress that all estimates generated during this stage are situation-specific, reflecting the pairing of a particular capability against a particular target, under a particular condition of employment. As such, users of this information should be cautioned against assuming that the estimated effectiveness of a force capability under one set of circumstances is broadly applicable to other circumstances. Relatively minor targeting variations may have an exaggerated impact on effects estimates. It is equally important to stress that these estimates of performance are not designed to take into 22 CJCSI 3160.01, No-Strike and Collateral Damage Estimation Methodology (common access card required). account considerations outside of the realm of weapon-target interaction (e.g., they do not address whether or not the delivery system may survive to reach the target).",886,222,targeting; collateral damage; CJCSI,표적처리; 부수피해,"해당 청크는 It is critical to stress that all estimates generated during this stage are situation-specific, reflecting the pairing of a particular capability against a particular target, under a particular condition of...","Document: Air Force Doctrine Publication 3-60, Targeting
Chapter: Chapter 4: Target Planning
Section: Cjcsi.
Type: body
Keywords: targeting; collateral damage; CJCSI

It is critical to stress that all estimates generated during this stage are situation-specific, reflecting the pairing of a particular capability against a particular target, under a particular condition of employment. As such, users of this information should be cautioned against assuming that the estimated effectiveness of a force capability under one set of circumstances is broadly applicable to other circumstances. Relatively minor targeting variations may have an exaggerated impact on effects estimates. It is equally important to stress that these estimates of performance are not designed to take into 22 CJCSI 3160.01, No-Strike and Collateral Damage Estimation Methodology (common access card required). account considerations outside of the realm of weapon-target interaction (e.g., they do not address whether or not the delivery system may survive to reach the target).","Air Force Doctrine Publication 3-60, Targeting (12 November 2021), AFDP 3-60 Targeting, pdf pp. 54-55: It is critical to stress that all estimates generated during this stage are situation-specific, reflecting the pairing of a particular capability against a particular target, under a particular condition of employment. As such, users of this information should be cautioned against assuming that the estimated effectiveness of a force capability under one set of circumstances is broadly applicable t",doctrine_reference;operational_context,qa;staff_advice,high,public,Use only as public doctrine reference; do not infer classified tactics or current operational details.,completed,NO,v1.0
AFDP3_60_2021_00153,,AFDP_3_60_2021,"Air Force Doctrine Publication 3-60, Targeting",AFDP 3-60 Targeting,3-60-AFDP-TARGETING.pdf,12 November 2021,U.S. Air Force,55,55,,,"AFDP 3-60 Targeting, pdf pp. 55-55",Chapter 4: Target Planning,Cjcsi.,,body,"Targeteers should know the capabilities and availability of kinetic and non-kinetic platforms, weapons, and fuses. They should also be familiar with the standard conventional load platforms in their theater and delivery tactics. Weaponeering results may only be useful if the employment parameters assumed in weaponeering match those used in combat. Targeteers should work closely with the operations and logistics staff to obtain required information. As a rule of thumb, theater component targeting branches should request a copy of the time-phased force and deployment data (TPFDD) to obtain units’ expected input options selected from the employed automated weaponeering programs, and to provide realistic planning data. Targeteers should consider space, cyberspace, and special access programs’ capabilities throughout the process to incorporate capabilities not available via TPFDD and weaponeering tool synchronization. Weaponeering should also consider availability of the various weapons being considered. Certain high value weapons, such as those capable of deep penetration or other special effects, are normally limited in number and should only be used against those targets that both require the weapon for successful attack and are of sufficiently high priority to warrant the expenditure of the resource. Finally, some weapons, particularly certain capabilities, require long lead times in planning, deployment, and approval, which means that such capabilities should be considered early and included at the beginning of the joint planning process for air.",1572,393,targeting; weaponeering; TPFDD,표적처리; 무장효과분석,"해당 청크는 Targeteers should know the capabilities and availability of kinetic and non-kinetic platforms, weapons, and fuses. They should also be familiar with the standard conventional load platforms in their theater...","Document: Air Force Doctrine Publication 3-60, Targeting
Chapter: Chapter 4: Target Planning
Section: Cjcsi.
Type: body
Keywords: targeting; weaponeering; TPFDD

Targeteers should know the capabilities and availability of kinetic and non-kinetic platforms, weapons, and fuses. They should also be familiar with the standard conventional load platforms in their theater and delivery tactics. Weaponeering results may only be useful if the employment parameters assumed in weaponeering match those used in combat. Targeteers should work closely with the operations and logistics staff to obtain required information. As a rule of thumb, theater component targeting branches should request a copy of the time-phased force and deployment data (TPFDD) to obtain units’ expected input options selected from the employed automated weaponeering programs, and to provide realistic planning data. Targeteers should consider space, cyberspace, and special access programs’ capabilities throughout the process to incorporate capabilities not available via TPFDD and weaponeering tool synchronization. Weaponeering should also consider availability of the various weapons being considered. Certain high value weapons, such as those capable of deep penetration or other special effects, are normally limited in number and should only be used against those targets that both require the weapon for successful attack and are of sufficiently high priority to warrant the expenditure of the resource. Finally, some weapons, particularly certain capabilities, require long lead times in planning, deployment, and approval, which means that such capabilities should be considered early and included at the beginning of the joint planning process for air.","Air Force Doctrine Publication 3-60, Targeting (12 November 2021), AFDP 3-60 Targeting, pdf pp. 55-55: Targeteers should know the capabilities and availability of kinetic and non-kinetic platforms, weapons, and fuses. They should also be familiar with the standard conventional load platforms in their theater and delivery tactics. Weaponeering results may only be useful if the employment parameters assumed in weaponeering match those used in combat. Targeteers should work closely with the operations",doctrine_reference;operational_context,qa;staff_advice,high,public,Use only as public doctrine reference; do not infer classified tactics or current operational details.,completed,YES,v1.0
AFDP3_60_2021_00154,,AFDP_3_60_2021,"Air Force Doctrine Publication 3-60, Targeting",AFDP 3-60 Targeting,3-60-AFDP-TARGETING.pdf,12 November 2021,U.S. Air Force,55,55,,,"AFDP 3-60 Targeting, pdf pp. 55-55",Chapter 4: Target Planning,Cjcsi.,,body,"The weaponeering stage of the tasking cycle is also where lethal and nonlethal effects may be planned against targets. Coordination with the NKT23 is critical during this stage to ensure all multi-domain operations (space, cyberspace, information, electromagnetic warfare, etc.) are deconflicted, appropriately resourced, and phased over the battle space. TTA provides planners with a variety of tools to help summarize and quantify the effects of non-kinetic operations. Since these techniques and capabilities are not fully normalized in most AOCs, it may be necessary to leverage the assistance of specialized teams in the Department of Defense, other US Government agencies, and academic communities. Allocation",715,179,weaponeering; allocation; AOC; NKT23; TTA; US,무장효과분석,해당 청크는 The weaponeering stage of the tasking cycle is also where lethal and nonlethal effects may be planned against targets. Coordination with the NKT23 is critical during this stage to ensure all multi-domain...,"Document: Air Force Doctrine Publication 3-60, Targeting
Chapter: Chapter 4: Target Planning
Section: Cjcsi.
Type: body
Keywords: weaponeering; allocation; AOC; NKT23; TTA; US

The weaponeering stage of the tasking cycle is also where lethal and nonlethal effects may be planned against targets. Coordination with the NKT23 is critical during this stage to ensure all multi-domain operations (space, cyberspace, information, electromagnetic warfare, etc.) are deconflicted, appropriately resourced, and phased over the battle space. TTA provides planners with a variety of tools to help summarize and quantify the effects of non-kinetic operations. Since these techniques and capabilities are not fully normalized in most AOCs, it may be necessary to leverage the assistance of specialized teams in the Department of Defense, other US Government agencies, and academic communities. Allocation","Air Force Doctrine Publication 3-60, Targeting (12 November 2021), AFDP 3-60 Targeting, pdf pp. 55-55: The weaponeering stage of the tasking cycle is also where lethal and nonlethal effects may be planned against targets. Coordination with the NKT23 is critical during this stage to ensure all multi-domain operations (space, cyberspace, information, electromagnetic warfare, etc.) are deconflicted, appropriately resourced, and phased over the battle space. TTA provides planners with a variety of tool",doctrine_reference;operational_context,qa;staff_advice,low,public,Use only as public doctrine reference; do not infer classified tactics or current operational details.,completed,NO,v1.0
AFDP3_60_2021_00155,,AFDP_3_60_2021,"Air Force Doctrine Publication 3-60, Targeting",AFDP 3-60 Targeting,3-60-AFDP-TARGETING.pdf,12 November 2021,U.S. Air Force,55,55,,,"AFDP 3-60 Targeting, pdf pp. 55-55",Chapter 4: Target Planning,Cjcsi.,,body,"Allocation is the translation of the air apportionment decision into the total number of sorties or missions by weapon system type available for each objective or task. It falls under the AOC’s CPD MAAP team, which takes the final prioritized list of weaponeered targets and allocates airpower by melding available capabilities and resources, and weaponeering recommendations. The result is a translation of the total weight of air effort into the total number or sorties or missions required to achieve desired effects. 23 See AFM 13-1 AOC, Vol. 3, and AFTTP 3-3.AOC, (common access card required) for expanded discussions on AOC divisions and teams.",651,163,NSL; weaponeering; allocation; AOC; CPD; MAAP; AFM; AFTTP,무장효과분석,해당 청크는 Allocation is the translation of the air apportionment decision into the total number of sorties or missions by weapon system type available for each objective or task. It falls under the AOC’s CPD MAAP...,"Document: Air Force Doctrine Publication 3-60, Targeting
Chapter: Chapter 4: Target Planning
Section: Cjcsi.
Type: body
Keywords: NSL; weaponeering; allocation; AOC; CPD; MAAP; AFM; AFTTP

Allocation is the translation of the air apportionment decision into the total number of sorties or missions by weapon system type available for each objective or task. It falls under the AOC’s CPD MAAP team, which takes the final prioritized list of weaponeered targets and allocates airpower by melding available capabilities and resources, and weaponeering recommendations. The result is a translation of the total weight of air effort into the total number or sorties or missions required to achieve desired effects. 23 See AFM 13-1 AOC, Vol. 3, and AFTTP 3-3.AOC, (common access card required) for expanded discussions on AOC divisions and teams.","Air Force Doctrine Publication 3-60, Targeting (12 November 2021), AFDP 3-60 Targeting, pdf pp. 55-55: Allocation is the translation of the air apportionment decision into the total number of sorties or missions by weapon system type available for each objective or task. It falls under the AOC’s CPD MAAP team, which takes the final prioritized list of weaponeered targets and allocates airpower by melding available capabilities and resources, and weaponeering recommendations. The result is a transla",doctrine_reference;operational_context,qa;staff_advice,low,public,Use only as public doctrine reference; do not infer classified tactics or current operational details.,completed,YES,v1.0
AFDP3_60_2021_00156,,AFDP_3_60_2021,"Air Force Doctrine Publication 3-60, Targeting",AFDP 3-60 Targeting,3-60-AFDP-TARGETING.pdf,12 November 2021,U.S. Air Force,56,56,,,"AFDP 3-60 Targeting, pdf pp. 56-56",Chapter 4: Target Planning,Cjcsi.,,body,"Prior to the TET target coordination meeting, the MAAP team determines how many aim points can be serviced on the given ATO day. The TET then reviews the lists of nominated targets and determines which “make the cut” on that day’s proposed JIPTL. The TET should work closely with the AOC’s SRD and the MAAP team to ensure that the prioritized list ties into the JAOP and AODs appropriately. The SRD should ensure the TET understands how effects and objectives are prioritized, how they are to be achieved over time, and that it has a macro-level idea of the number of targets associated with each objective. The TET then collects target nominations from other sources and works a daily allocation of targets that have been planned against the effects and objectives to build the daily JIPTL. Approaching JIPTL construction in this way helps avoid an ad hoc, target-servicing approach.",884,221,JIPTL; allocation; AOC; TET; MAAP; SRD; ATO,,"해당 청크는 Prior to the TET target coordination meeting, the MAAP team determines how many aim points can be serviced on the given ATO day. The TET then reviews the lists of nominated targets and determines which...","Document: Air Force Doctrine Publication 3-60, Targeting
Chapter: Chapter 4: Target Planning
Section: Cjcsi.
Type: body
Keywords: JIPTL; allocation; AOC; TET; MAAP; SRD; ATO

Prior to the TET target coordination meeting, the MAAP team determines how many aim points can be serviced on the given ATO day. The TET then reviews the lists of nominated targets and determines which “make the cut” on that day’s proposed JIPTL. The TET should work closely with the AOC’s SRD and the MAAP team to ensure that the prioritized list ties into the JAOP and AODs appropriately. The SRD should ensure the TET understands how effects and objectives are prioritized, how they are to be achieved over time, and that it has a macro-level idea of the number of targets associated with each objective. The TET then collects target nominations from other sources and works a daily allocation of targets that have been planned against the effects and objectives to build the daily JIPTL. Approaching JIPTL construction in this way helps avoid an ad hoc, target-servicing approach.","Air Force Doctrine Publication 3-60, Targeting (12 November 2021), AFDP 3-60 Targeting, pdf pp. 56-56: Prior to the TET target coordination meeting, the MAAP team determines how many aim points can be serviced on the given ATO day. The TET then reviews the lists of nominated targets and determines which “make the cut” on that day’s proposed JIPTL. The TET should work closely with the AOC’s SRD and the MAAP team to ensure that the prioritized list ties into the JAOP and AODs appropriately. The SRD s",doctrine_reference;operational_context,qa;staff_advice,high,public,Use only as public doctrine reference; do not infer classified tactics or current operational details.,completed,NO,v1.0
AFDP3_60_2021_00157,,AFDP_3_60_2021,"Air Force Doctrine Publication 3-60, Targeting",AFDP 3-60 Targeting,3-60-AFDP-TARGETING.pdf,12 November 2021,U.S. Air Force,56,56,,,"AFDP 3-60 Targeting, pdf pp. 56-56",Chapter 4: Target Planning,Cjcsi.,,body,"Each air capable joint force component submits an allocation request (ALLOREQ) message to the air component commander staff (timed to coincide with the beginning of the MAAP part of the tasking process, usually not later than 36 hours prior to the start of a given ATO day). ALLOREQs contain requests for air and space component support and information on sorties from other components not required for organic component support that are available for air component commander tasking. The MAAP team works with the TET to take the approved JIPTL (to include weapon restrictions, timing issues, and other restraints) and inputs from the component liaisons, the air mobility division (especially concerning tanker availability), and others to produce the MAAP. They determine an overall sortie flow for the ATO period and determine how that flow should be divided into packages—discrete sets of missions and sorties designed to complement each other or provide required multi-domain support (for example, tankers and electromagnetic warfare assets packaged with the strike assets supported). They also determine required times over target or times on station. Packages are arranged in sequence and used to determine a timeline and resource requirements for the ATO period. Each package should be de-conflicted in time, space, and effect.",1334,334,JIPTL; allocation; MAAP; ATO; ALLOREQ; TET,,"해당 청크는 Each air capable joint force component submits an allocation request (ALLOREQ) message to the air component commander staff (timed to coincide with the beginning of the MAAP part of the tasking process,...","Document: Air Force Doctrine Publication 3-60, Targeting
Chapter: Chapter 4: Target Planning
Section: Cjcsi.
Type: body
Keywords: JIPTL; allocation; MAAP; ATO; ALLOREQ; TET

Each air capable joint force component submits an allocation request (ALLOREQ) message to the air component commander staff (timed to coincide with the beginning of the MAAP part of the tasking process, usually not later than 36 hours prior to the start of a given ATO day). ALLOREQs contain requests for air and space component support and information on sorties from other components not required for organic component support that are available for air component commander tasking. The MAAP team works with the TET to take the approved JIPTL (to include weapon restrictions, timing issues, and other restraints) and inputs from the component liaisons, the air mobility division (especially concerning tanker availability), and others to produce the MAAP. They determine an overall sortie flow for the ATO period and determine how that flow should be divided into packages—discrete sets of missions and sorties designed to complement each other or provide required multi-domain support (for example, tankers and electromagnetic warfare assets packaged with the strike assets supported). They also determine required times over target or times on station. Packages are arranged in sequence and used to determine a timeline and resource requirements for the ATO period. Each package should be de-conflicted in time, space, and effect.","Air Force Doctrine Publication 3-60, Targeting (12 November 2021), AFDP 3-60 Targeting, pdf pp. 56-56: Each air capable joint force component submits an allocation request (ALLOREQ) message to the air component commander staff (timed to coincide with the beginning of the MAAP part of the tasking process, usually not later than 36 hours prior to the start of a given ATO day). ALLOREQs contain requests for air and space component support and information on sorties from other components not required f",doctrine_reference;operational_context,qa;staff_advice,high,public,Use only as public doctrine reference; do not infer classified tactics or current operational details.,completed,YES,v1.0
AFDP3_60_2021_00158,,AFDP_3_60_2021,"Air Force Doctrine Publication 3-60, Targeting",AFDP 3-60 Targeting,3-60-AFDP-TARGETING.pdf,12 November 2021,U.S. Air Force,56,56,,,"AFDP 3-60 Targeting, pdf pp. 56-56",Chapter 4: Target Planning,Cjcsi.,,body,"Products Of The Stage The MAAP is the air component commander’s time-phased air component scheme of maneuver for a given ATO period, synthesizing commander’s guidance, desired effects, supported components’ schemes of maneuver, friendly capabilities, and likely enemy COAs, and allocating friendly resources against approved targets.24 The MAAP is developed by CPD’s MAAP team and usually presented in the form of a decision briefing for the air component commander. This product is critical for the targeting personnel to provide information to the collection managers in developing their collection and assessment planning. 24 Note: this modifies the joint definition found in JP 3-60 (“A plan that contains key information that forms the foundation of the joint ATO”) and is provided for clarification.",805,202,targeting; assessment; MAAP; ATO; CPD; JP,표적처리; 평가,"해당 청크는 Products Of The Stage The MAAP is the air component commander’s time-phased air component scheme of maneuver for a given ATO period, synthesizing commander’s guidance, desired effects, supported components’...","Document: Air Force Doctrine Publication 3-60, Targeting
Chapter: Chapter 4: Target Planning
Section: Cjcsi.
Type: body
Keywords: targeting; assessment; MAAP; ATO; CPD; JP

Products Of The Stage The MAAP is the air component commander’s time-phased air component scheme of maneuver for a given ATO period, synthesizing commander’s guidance, desired effects, supported components’ schemes of maneuver, friendly capabilities, and likely enemy COAs, and allocating friendly resources against approved targets.24 The MAAP is developed by CPD’s MAAP team and usually presented in the form of a decision briefing for the air component commander. This product is critical for the targeting personnel to provide information to the collection managers in developing their collection and assessment planning. 24 Note: this modifies the joint definition found in JP 3-60 (“A plan that contains key information that forms the foundation of the joint ATO”) and is provided for clarification.","Air Force Doctrine Publication 3-60, Targeting (12 November 2021), AFDP 3-60 Targeting, pdf pp. 56-56: Products Of The Stage The MAAP is the air component commander’s time-phased air component scheme of maneuver for a given ATO period, synthesizing commander’s guidance, desired effects, supported components’ schemes of maneuver, friendly capabilities, and likely enemy COAs, and allocating friendly resources against approved targets.24 The MAAP is developed by CPD’s MAAP team and usually presented i",doctrine_reference;operational_context,qa;staff_advice,high,public,Use only as public doctrine reference; do not infer classified tactics or current operational details.,completed,NO,v1.0
AFDP3_60_2021_00159,,AFDP_3_60_2021,"Air Force Doctrine Publication 3-60, Targeting",AFDP 3-60 Targeting,3-60-AFDP-TARGETING.pdf,12 November 2021,U.S. Air Force,57,57,,,"AFDP 3-60 Targeting, pdf pp. 57-57",Chapter 4: Target Planning,Cjcsi.,,body,"Weaponeering solution determines the quantity of kinetic and non-kinetic weapons required to create a desired effect on the target, considering target vulnerability, weapons characteristics and effects, and delivery parameters. Weaponeering identifies the whole range of engagement options that may affect the target and highlights or selects the most appropriate engagement capabilities commensurate with desired effects for each relevant phase of the campaign. JDPIs and associated graphic comprise the mensurated, three-dimensional, geophysical coordinates that identify the aim point for kinetic weapon employment. NLRPs designate the intended “aim” point of nonlethal effects, and they are always associated with an entity or element but not necessarily a physical location. Collateral damage estimation (CDE) and associated graphic establish the potential given the specific weapon-target pairing to create unintentional or incidental injury or damage to persons or objects that would not be lawful military targets in the circumstances ruling at the time. The CDE may result in specific constraints on weapons and delivery parameters.",1141,286,weaponeering; collateral damage; CDE,무장효과분석; 부수피해,"해당 청크는 Weaponeering solution determines the quantity of kinetic and non-kinetic weapons required to create a desired effect on the target, considering target vulnerability, weapons characteristics and effects, and...","Document: Air Force Doctrine Publication 3-60, Targeting
Chapter: Chapter 4: Target Planning
Section: Cjcsi.
Type: body
Keywords: weaponeering; collateral damage; CDE

Weaponeering solution determines the quantity of kinetic and non-kinetic weapons required to create a desired effect on the target, considering target vulnerability, weapons characteristics and effects, and delivery parameters. Weaponeering identifies the whole range of engagement options that may affect the target and highlights or selects the most appropriate engagement capabilities commensurate with desired effects for each relevant phase of the campaign. JDPIs and associated graphic comprise the mensurated, three-dimensional, geophysical coordinates that identify the aim point for kinetic weapon employment. NLRPs designate the intended “aim” point of nonlethal effects, and they are always associated with an entity or element but not necessarily a physical location. Collateral damage estimation (CDE) and associated graphic establish the potential given the specific weapon-target pairing to create unintentional or incidental injury or damage to persons or objects that would not be lawful military targets in the circumstances ruling at the time. The CDE may result in specific constraints on weapons and delivery parameters.","Air Force Doctrine Publication 3-60, Targeting (12 November 2021), AFDP 3-60 Targeting, pdf pp. 57-57: Weaponeering solution determines the quantity of kinetic and non-kinetic weapons required to create a desired effect on the target, considering target vulnerability, weapons characteristics and effects, and delivery parameters. Weaponeering identifies the whole range of engagement options that may affect the target and highlights or selects the most appropriate engagement capabilities commensurate",doctrine_reference;operational_context,qa;staff_advice,high,public,Use only as public doctrine reference; do not infer classified tactics or current operational details.,completed,NO,v1.0
AFDP3_60_2021_00160,,AFDP_3_60_2021,"Air Force Doctrine Publication 3-60, Targeting",AFDP 3-60 Targeting,3-60-AFDP-TARGETING.pdf,12 November 2021,U.S. Air Force,57,57,,,"AFDP 3-60 Targeting, pdf pp. 57-57",Chapter 4: Target Planning,Cjcsi.,,body,Sensitive target approval and review package conveys the request of the commander to garner approval from higher headquarters for the authority to strike a target that is considered to have significant CDE concerns or will create significant political or media interest.,270,68,CDE,,해당 청크는 Sensitive target approval and review package conveys the request of the commander to garner approval from higher headquarters for the authority to strike a target that is considered to have significant CDE...,"Document: Air Force Doctrine Publication 3-60, Targeting
Chapter: Chapter 4: Target Planning
Section: Cjcsi.
Type: body
Keywords: CDE

Sensitive target approval and review package conveys the request of the commander to garner approval from higher headquarters for the authority to strike a target that is considered to have significant CDE concerns or will create significant political or media interest.","Air Force Doctrine Publication 3-60, Targeting (12 November 2021), AFDP 3-60 Targeting, pdf pp. 57-57: Sensitive target approval and review package conveys the request of the commander to garner approval from higher headquarters for the authority to strike a target that is considered to have significant CDE concerns or will create significant political or media interest.",doctrine_reference;operational_context,qa;staff_advice,low,public,Use only as public doctrine reference; do not infer classified tactics or current operational details.,completed,YES,v1.0
AFDP3_60_2021_00161,,AFDP_3_60_2021,"Air Force Doctrine Publication 3-60, Targeting",AFDP 3-60 Targeting,3-60-AFDP-TARGETING.pdf,12 November 2021,U.S. Air Force,57,57,,,"AFDP 3-60 Targeting, pdf pp. 57-57",Chapter 4: Target Planning,Air Tasking Order Production And Dissemination,,body,Purpose of the ATO Production and Dissemination Stage,53,14,ATO,,해당 청크는 Purpose of the ATO Production and Dissemination Stage,"Document: Air Force Doctrine Publication 3-60, Targeting
Chapter: Chapter 4: Target Planning
Section: Air Tasking Order Production And Dissemination
Type: body
Keywords: ATO

Purpose of the ATO Production and Dissemination Stage","Air Force Doctrine Publication 3-60, Targeting (12 November 2021), AFDP 3-60 Targeting, pdf pp. 57-57: Purpose of the ATO Production and Dissemination Stage",doctrine_reference;operational_context,qa;staff_advice,low,public,Use only as public doctrine reference; do not infer classified tactics or current operational details.,completed,YES,v1.0
AFDP3_60_2021_00162,,AFDP_3_60_2021,"Air Force Doctrine Publication 3-60, Targeting",AFDP 3-60 Targeting,3-60-AFDP-TARGETING.pdf,12 November 2021,U.S. Air Force,57,57,,,"AFDP 3-60 Targeting, pdf pp. 57-57",Chapter 4: Target Planning,Air Tasking Order Production And Dissemination,,body,"Accomplished by the AOC’s CPD ATO production team, this stage finalizes the ATO and associated orders, produces them, and disseminates them to combat units. It is based on commander’s guidance (especially the AOD), the MAAP, and component requirements. Airspace control and air defense instructions should be provided in sufficient detail to allow components to plan and execute all missions listed in the ATO. These are usually captured in the ACO and the day’s SPINS. Instructions contained in the SPINS and the ACO are updated as frequently as required. The ATO, ACO, and SPINS provide operational and tactical direction at appropriate levels of detail. The level of detail should be very explicit when forces operate from different bases and multi- component or composite missions are tasked. By contrast, less detail is required when missions are tasked to a single component or base. Components may submit critical changes to target requests and asset availability during this stage of the air tasking cycle. Parallel information-related capabilities processes may also result in the production of functional specific task orders like the cyber tasking order, combined space tasking order, and electromagnetic spectrum (EMS) control order, as based upon applicable functional guidance like the cyber control order and EMS control plan.",1341,336,air tasking cycle; AOC; ATO; ACO; SPINS; EMS,항공임무명령 주기,"해당 청크는 Accomplished by the AOC’s CPD ATO production team, this stage finalizes the ATO and associated orders, produces them, and disseminates them to combat units. It is based on commander’s guidance (especially...","Document: Air Force Doctrine Publication 3-60, Targeting
Chapter: Chapter 4: Target Planning
Section: Air Tasking Order Production And Dissemination
Type: body
Keywords: air tasking cycle; AOC; ATO; ACO; SPINS; EMS

Accomplished by the AOC’s CPD ATO production team, this stage finalizes the ATO and associated orders, produces them, and disseminates them to combat units. It is based on commander’s guidance (especially the AOD), the MAAP, and component requirements. Airspace control and air defense instructions should be provided in sufficient detail to allow components to plan and execute all missions listed in the ATO. These are usually captured in the ACO and the day’s SPINS. Instructions contained in the SPINS and the ACO are updated as frequently as required. The ATO, ACO, and SPINS provide operational and tactical direction at appropriate levels of detail. The level of detail should be very explicit when forces operate from different bases and multi- component or composite missions are tasked. By contrast, less detail is required when missions are tasked to a single component or base. Components may submit critical changes to target requests and asset availability during this stage of the air tasking cycle. Parallel information-related capabilities processes may also result in the production of functional specific task orders like the cyber tasking order, combined space tasking order, and electromagnetic spectrum (EMS) control order, as based upon applicable functional guidance like the cyber control order and EMS control plan.","Air Force Doctrine Publication 3-60, Targeting (12 November 2021), AFDP 3-60 Targeting, pdf pp. 57-57: Accomplished by the AOC’s CPD ATO production team, this stage finalizes the ATO and associated orders, produces them, and disseminates them to combat units. It is based on commander’s guidance (especially the AOD), the MAAP, and component requirements. Airspace control and air defense instructions should be provided in sufficient detail to allow components to plan and execute all missions listed i",doctrine_reference;operational_context,qa;staff_advice,high,public,Use only as public doctrine reference; do not infer classified tactics or current operational details.,completed,YES,v1.0
AFDP3_60_2021_00163,,AFDP_3_60_2021,"Air Force Doctrine Publication 3-60, Targeting",AFDP 3-60 Targeting,3-60-AFDP-TARGETING.pdf,12 November 2021,U.S. Air Force,57,58,,,"AFDP 3-60 Targeting, pdf pp. 57-58",Chapter 4: Target Planning,Air Tasking Order Production And Dissemination,,body,"This stage of the process is where targeting instructions are communicated from the operational level to the tactical level (i.e., weapons standard conventional loads, weapon pairing with target and JDPIs, time on target, and fuse settings). It is imperative that targeting instructions include the desired objectives of the mission. The mission commander is the final decision-maker prior to execution and should understand the desired effect to be created. Concurrent with the ATO, the AOC should make available relevant target materials that may assist tactical units in their mission planning efforts. Products Of The Stage The ATO is a medium used to task and disseminate to components, subordinate units, and command and control agencies projected sorties, capabilities, and forces to targets and specific missions. It normally provides specific instructions to include call signs, targets, controlling agencies, etc., as well as general instructions. The ATO may subsume the ACO and SPINS or each may be published as separate orders.",1040,260,targeting; AOC; ATO; ACO; SPINS,표적처리,"해당 청크는 This stage of the process is where targeting instructions are communicated from the operational level to the tactical level (i.e., weapons standard conventional loads, weapon pairing with target and JDPIs,...","Document: Air Force Doctrine Publication 3-60, Targeting
Chapter: Chapter 4: Target Planning
Section: Air Tasking Order Production And Dissemination
Type: body
Keywords: targeting; AOC; ATO; ACO; SPINS

This stage of the process is where targeting instructions are communicated from the operational level to the tactical level (i.e., weapons standard conventional loads, weapon pairing with target and JDPIs, time on target, and fuse settings). It is imperative that targeting instructions include the desired objectives of the mission. The mission commander is the final decision-maker prior to execution and should understand the desired effect to be created. Concurrent with the ATO, the AOC should make available relevant target materials that may assist tactical units in their mission planning efforts. Products Of The Stage The ATO is a medium used to task and disseminate to components, subordinate units, and command and control agencies projected sorties, capabilities, and forces to targets and specific missions. It normally provides specific instructions to include call signs, targets, controlling agencies, etc., as well as general instructions. The ATO may subsume the ACO and SPINS or each may be published as separate orders.","Air Force Doctrine Publication 3-60, Targeting (12 November 2021), AFDP 3-60 Targeting, pdf pp. 57-58: This stage of the process is where targeting instructions are communicated from the operational level to the tactical level (i.e., weapons standard conventional loads, weapon pairing with target and JDPIs, time on target, and fuse settings). It is imperative that targeting instructions include the desired objectives of the mission. The mission commander is the final decision-maker prior to executi",doctrine_reference;operational_context,qa;staff_advice,high,public,Use only as public doctrine reference; do not infer classified tactics or current operational details.,completed,NO,v1.0
