chunk_id,parent_structure_id,document_id,document_title,document_short_title,source_file,publication_date,publisher,pdf_page_start,pdf_page_end,printed_page_start,printed_page_end,source_locator,chapter,section,subsection,chunk_type,chunk_text,chunk_char_count,token_count_est,keywords_en,keywords_ko,summary_ko,embedding_text,citation_text,content_function,mode_relevance,retrieval_priority,security_class,answer_limit_note,processing_status,review_required,version
AFDP3_04_2023_MAIN_TEXT_0001,AFDP3_04_2023_FRONTMATTER_COVER_TABLE_OF_CONTENTS,AFDP3_04_2023,"Air Force Doctrine Publication 3-04, Countersea Operations",AFDP 3-04 Countersea Operations,3-04-AFDP-Countersea-Ops.pdf,20 September 2023,U.S. Air Force,1,2,,,"AFDP 3-04 Countersea Operations, pdf pp. 1-2",Front Matter,Cover/Table of Contents,,main_text,DD Month 2023 AIR FORCE DOCTRINE PUBLICATION 3-04 COUNTERSEA OPERATIONS 20 September 2023 Table of Contents Chapter 1: COUNTERSEA OPERATIONS .................................................................... 1 NAVAL WARFIGHTER PERSPECTIVE ..................................................................... 2 Chapter 2: AIR FORCE MISSIONS IN COUNTERSEA OPERATIONS ........................ 7 Chapter 3: COMMAND AND ORGANIZATION ........................................................... 13 MARITIME COMMAND ORGANIZATION ................................................................. 15 COMMAND AND CONTROL OF AMPHIBIOUS OPERATIONS .............................. 17 Chapter 4: COUNTERSEA PLANNING AND EMPLOYMENT .................................... 20 COUNTERSEA OPERATIONS PLANNING CONSIDERATIONS ............................ 20 LIAISON ROLES IN COUNTERSEA OPERATIONS ................................................ 23 Appendix: INTERNATIONAL LAW ............................................................................. 25 References ................................................................................................................... 26,1165,292,countersea; maritime; amphibious; liaison; international law,대해상작전; 해양; 상륙작전; 국제법; 연락장교,"이 청크는 대해상작전, 해양, 상륙작전, 국제법 관련 교리 내용을 다루며, 핵심 원문은 'DD Month 2023 AIR FORCE DOCTRINE PUBLICATION 3-04 COUNTERSEA OPERATIONS 20 September 2023 Table of Contents Chapter 1: C...'로 시작한다.",AFDP 3-04 Countersea Operations | Front Matter | Cover/Table of Contents | countersea; maritime; amphibious; liaison; international law | DD Month 2023 AIR FORCE DOCTRINE PUBLICATION 3-04 COUNTERSEA OPERATIONS 20 September 2023 Table of Contents Chapter 1: COUNTERSEA OPERATIONS .................................................................... 1 NAVAL WARFIGHTER PERSPECTIVE ..................................................................... 2 Chapter 2: AIR FORCE MISSIONS IN COUNTERSEA OPERATIONS ........................ 7 Chapter 3: COMMAND AND ORGANIZATION ........................................................... 13 MARITIME COMMAND ORGANIZATION ................................................................. 15 COMMAND AND CONTROL OF AMPHIBIOUS OPERATIONS .............................. 17 Chapter 4: COUNTERSEA PLANNING AND EMPLOYMENT .................................... 20 COUNTERSEA OPERATIONS PLANNING CONSIDERATIONS ............................ 20 LIAISON ROLES IN COUNTERSEA OPERATIONS ................................................ 23 Appendix: INTERNATIONAL LAW ............................................................................. 25 References ................................................................................................................... 26,"Air Force Doctrine Publication 3-04, Countersea Operations (20 September 2023), AFDP 3-04 Countersea Operations, pdf pp. 1-2: DD Month 2023 AIR FORCE DOCTRINE PUBLICATION 3-04 COUNTERSEA OPERATIONS 20 September 2023 Table of Contents Chapter 1: COUNTERSEA OPERATIONS .................................................................... 1 NAVAL WARFIGHTER PERSPECTIVE .........",front_matter;document_context,RAG_RETRIEVAL;staff_advice,low,public,Use for doctrine-grounded answers; cite source_locator. Do not infer beyond the cited doctrine text.,completed,NO,1.0
AFDP3_04_2023_GLOSSARY_TERM_0056,AFDP3_04_2023_GLOSSARY,AFDP3_04_2023,"Air Force Doctrine Publication 3-04, Countersea Operations",AFDP 3-04 Countersea Operations,3-04-AFDP-Countersea-Ops.pdf,20 September 2023,U.S. Air Force,1,29,,26,"AFDP 3-04 Countersea Operations, pdf pp. 1-29",Front Matter,Cover/Table of Contents,,glossary_term,JTF: acronym or doctrinal abbreviation appearing in the source document.,72,18,JTF,약어; 용어,JTF 약어/용어 정의 청크이다.,AFDP 3-04 Countersea Operations | Front Matter | Cover/Table of Contents | countersea; maritime operations | JTF: acronym or doctrinal abbreviation appearing in the source document.,"Air Force Doctrine Publication 3-04, Countersea Operations (20 September 2023), AFDP 3-04 Countersea Operations, pdf pp. 1-29: JTF: acronym or doctrinal abbreviation appearing in the source document.",front_matter;document_context,RAG_RETRIEVAL;staff_advice,medium,public,Use for doctrine-grounded answers; cite source_locator. Do not infer beyond the cited doctrine text.,completed,NO,1.0
AFDP3_04_2023_GLOSSARY_TERM_0057,AFDP3_04_2023_GLOSSARY,AFDP3_04_2023,"Air Force Doctrine Publication 3-04, Countersea Operations",AFDP 3-04 Countersea Operations,3-04-AFDP-Countersea-Ops.pdf,20 September 2023,U.S. Air Force,1,29,,26,"AFDP 3-04 Countersea Operations, pdf pp. 1-29",Front Matter,Cover/Table of Contents,,glossary_term,LAW: acronym or doctrinal abbreviation appearing in the source document.,72,18,LAW,약어; 용어,LAW 약어/용어 정의 청크이다.,AFDP 3-04 Countersea Operations | Front Matter | Cover/Table of Contents | countersea; maritime operations | LAW: acronym or doctrinal abbreviation appearing in the source document.,"Air Force Doctrine Publication 3-04, Countersea Operations (20 September 2023), AFDP 3-04 Countersea Operations, pdf pp. 1-29: LAW: acronym or doctrinal abbreviation appearing in the source document.",front_matter;document_context,RAG_RETRIEVAL;staff_advice,medium,public,Use for doctrine-grounded answers; cite source_locator. Do not infer beyond the cited doctrine text.,completed,NO,1.0
AFDP3_04_2023_GLOSSARY_TERM_0058,AFDP3_04_2023_GLOSSARY,AFDP3_04_2023,"Air Force Doctrine Publication 3-04, Countersea Operations",AFDP 3-04 Countersea Operations,3-04-AFDP-Countersea-Ops.pdf,20 September 2023,U.S. Air Force,1,29,,26,"AFDP 3-04 Countersea Operations, pdf pp. 1-29",Front Matter,Cover/Table of Contents,,glossary_term,LIAISON: acronym or doctrinal abbreviation appearing in the source document.,76,19,LIAISON,약어; 용어,LIAISON 약어/용어 정의 청크이다.,AFDP 3-04 Countersea Operations | Front Matter | Cover/Table of Contents | liaison | LIAISON: acronym or doctrinal abbreviation appearing in the source document.,"Air Force Doctrine Publication 3-04, Countersea Operations (20 September 2023), AFDP 3-04 Countersea Operations, pdf pp. 1-29: LIAISON: acronym or doctrinal abbreviation appearing in the source document.",front_matter;document_context,RAG_RETRIEVAL;staff_advice,medium,public,Use for doctrine-grounded answers; cite source_locator. Do not infer beyond the cited doctrine text.,completed,NO,1.0
AFDP3_04_2023_GLOSSARY_TERM_0059,AFDP3_04_2023_GLOSSARY,AFDP3_04_2023,"Air Force Doctrine Publication 3-04, Countersea Operations",AFDP 3-04 Countersea Operations,3-04-AFDP-Countersea-Ops.pdf,20 September 2023,U.S. Air Force,1,29,,26,"AFDP 3-04 Countersea Operations, pdf pp. 1-29",Front Matter,Cover/Table of Contents,,glossary_term,LNO: liaison officer.,21,6,LNO,약어; 용어,LNO 약어/용어 정의 청크이다.,AFDP 3-04 Countersea Operations | Front Matter | Cover/Table of Contents | liaison | LNO: liaison officer.,"Air Force Doctrine Publication 3-04, Countersea Operations (20 September 2023), AFDP 3-04 Countersea Operations, pdf pp. 1-29: LNO: liaison officer.",front_matter;document_context,RAG_RETRIEVAL;staff_advice,medium,public,Use for doctrine-grounded answers; cite source_locator. Do not infer beyond the cited doctrine text.,completed,NO,1.0
AFDP3_04_2023_GLOSSARY_TERM_0060,AFDP3_04_2023_GLOSSARY,AFDP3_04_2023,"Air Force Doctrine Publication 3-04, Countersea Operations",AFDP 3-04 Countersea Operations,3-04-AFDP-Countersea-Ops.pdf,20 September 2023,U.S. Air Force,1,29,,26,"AFDP 3-04 Countersea Operations, pdf pp. 1-29",Front Matter,Cover/Table of Contents,,glossary_term,MAGTF: acronym or doctrinal abbreviation appearing in the source document.,74,19,MAGTF,약어; 용어,MAGTF 약어/용어 정의 청크이다.,AFDP 3-04 Countersea Operations | Front Matter | Cover/Table of Contents | countersea; maritime operations | MAGTF: acronym or doctrinal abbreviation appearing in the source document.,"Air Force Doctrine Publication 3-04, Countersea Operations (20 September 2023), AFDP 3-04 Countersea Operations, pdf pp. 1-29: MAGTF: acronym or doctrinal abbreviation appearing in the source document.",front_matter;document_context,RAG_RETRIEVAL;staff_advice,medium,public,Use for doctrine-grounded answers; cite source_locator. Do not infer beyond the cited doctrine text.,completed,NO,1.0
AFDP3_04_2023_GLOSSARY_TERM_0061,AFDP3_04_2023_GLOSSARY,AFDP3_04_2023,"Air Force Doctrine Publication 3-04, Countersea Operations",AFDP 3-04 Countersea Operations,3-04-AFDP-Countersea-Ops.pdf,20 September 2023,U.S. Air Force,1,29,,26,"AFDP 3-04 Countersea Operations, pdf pp. 1-29",Front Matter,Cover/Table of Contents,,glossary_term,MARITIME: acronym or doctrinal abbreviation appearing in the source document.,77,20,MARITIME,약어; 용어,MARITIME 약어/용어 정의 청크이다.,AFDP 3-04 Countersea Operations | Front Matter | Cover/Table of Contents | maritime | MARITIME: acronym or doctrinal abbreviation appearing in the source document.,"Air Force Doctrine Publication 3-04, Countersea Operations (20 September 2023), AFDP 3-04 Countersea Operations, pdf pp. 1-29: MARITIME: acronym or doctrinal abbreviation appearing in the source document.",front_matter;document_context,RAG_RETRIEVAL;staff_advice,medium,public,Use for doctrine-grounded answers; cite source_locator. Do not infer beyond the cited doctrine text.,completed,NO,1.0
AFDP3_04_2023_GLOSSARY_TERM_0062,AFDP3_04_2023_GLOSSARY,AFDP3_04_2023,"Air Force Doctrine Publication 3-04, Countersea Operations",AFDP 3-04 Countersea Operations,3-04-AFDP-Countersea-Ops.pdf,20 September 2023,U.S. Air Force,1,29,,26,"AFDP 3-04 Countersea Operations, pdf pp. 1-29",Front Matter,Cover/Table of Contents,,glossary_term,MARLE: Marine liaison element.,30,8,MARLE,약어; 용어,MARLE 약어/용어 정의 청크이다.,AFDP 3-04 Countersea Operations | Front Matter | Cover/Table of Contents | liaison | MARLE: Marine liaison element.,"Air Force Doctrine Publication 3-04, Countersea Operations (20 September 2023), AFDP 3-04 Countersea Operations, pdf pp. 1-29: MARLE: Marine liaison element.",front_matter;document_context,RAG_RETRIEVAL;staff_advice,medium,public,Use for doctrine-grounded answers; cite source_locator. Do not infer beyond the cited doctrine text.,completed,NO,1.0
AFDP3_04_2023_GLOSSARY_TERM_0063,AFDP3_04_2023_GLOSSARY,AFDP3_04_2023,"Air Force Doctrine Publication 3-04, Countersea Operations",AFDP 3-04 Countersea Operations,3-04-AFDP-Countersea-Ops.pdf,20 September 2023,U.S. Air Force,1,29,,26,"AFDP 3-04 Countersea Operations, pdf pp. 1-29",Front Matter,Cover/Table of Contents,,glossary_term,MCTP: acronym or doctrinal abbreviation appearing in the source document.,73,19,MCTP,약어; 용어,MCTP 약어/용어 정의 청크이다.,AFDP 3-04 Countersea Operations | Front Matter | Cover/Table of Contents | countersea; maritime operations | MCTP: acronym or doctrinal abbreviation appearing in the source document.,"Air Force Doctrine Publication 3-04, Countersea Operations (20 September 2023), AFDP 3-04 Countersea Operations, pdf pp. 1-29: MCTP: acronym or doctrinal abbreviation appearing in the source document.",front_matter;document_context,RAG_RETRIEVAL;staff_advice,medium,public,Use for doctrine-grounded answers; cite source_locator. Do not infer beyond the cited doctrine text.,completed,NO,1.0
AFDP3_04_2023_GLOSSARY_TERM_0064,AFDP3_04_2023_GLOSSARY,AFDP3_04_2023,"Air Force Doctrine Publication 3-04, Countersea Operations",AFDP 3-04 Countersea Operations,3-04-AFDP-Countersea-Ops.pdf,20 September 2023,U.S. Air Force,1,29,,26,"AFDP 3-04 Countersea Operations, pdf pp. 1-29",Front Matter,Cover/Table of Contents,,glossary_term,MEZ: acronym or doctrinal abbreviation appearing in the source document.,72,18,MEZ,약어; 용어,MEZ 약어/용어 정의 청크이다.,AFDP 3-04 Countersea Operations | Front Matter | Cover/Table of Contents | countersea; maritime operations | MEZ: acronym or doctrinal abbreviation appearing in the source document.,"Air Force Doctrine Publication 3-04, Countersea Operations (20 September 2023), AFDP 3-04 Countersea Operations, pdf pp. 1-29: MEZ: acronym or doctrinal abbreviation appearing in the source document.",front_matter;document_context,RAG_RETRIEVAL;staff_advice,medium,public,Use for doctrine-grounded answers; cite source_locator. Do not infer beyond the cited doctrine text.,completed,NO,1.0
AFDP3_04_2023_GLOSSARY_TERM_0065,AFDP3_04_2023_GLOSSARY,AFDP3_04_2023,"Air Force Doctrine Publication 3-04, Countersea Operations",AFDP 3-04 Countersea Operations,3-04-AFDP-Countersea-Ops.pdf,20 September 2023,U.S. Air Force,1,29,,26,"AFDP 3-04 Countersea Operations, pdf pp. 1-29",Front Matter,Cover/Table of Contents,,glossary_term,MISSIONS: acronym or doctrinal abbreviation appearing in the source document.,77,20,MISSIONS,약어; 용어,MISSIONS 약어/용어 정의 청크이다.,AFDP 3-04 Countersea Operations | Front Matter | Cover/Table of Contents | countersea; maritime operations | MISSIONS: acronym or doctrinal abbreviation appearing in the source document.,"Air Force Doctrine Publication 3-04, Countersea Operations (20 September 2023), AFDP 3-04 Countersea Operations, pdf pp. 1-29: MISSIONS: acronym or doctrinal abbreviation appearing in the source document.",front_matter;document_context,RAG_RETRIEVAL;staff_advice,medium,public,Use for doctrine-grounded answers; cite source_locator. Do not infer beyond the cited doctrine text.,completed,NO,1.0
AFDP3_04_2023_GLOSSARY_TERM_0066,AFDP3_04_2023_GLOSSARY,AFDP3_04_2023,"Air Force Doctrine Publication 3-04, Countersea Operations",AFDP 3-04 Countersea Operations,3-04-AFDP-Countersea-Ops.pdf,20 September 2023,U.S. Air Force,1,29,,26,"AFDP 3-04 Countersea Operations, pdf pp. 1-29",Front Matter,Cover/Table of Contents,,glossary_term,MTTP: acronym or doctrinal abbreviation appearing in the source document.,73,19,MTTP,약어; 용어,MTTP 약어/용어 정의 청크이다.,AFDP 3-04 Countersea Operations | Front Matter | Cover/Table of Contents | countersea; maritime operations | MTTP: acronym or doctrinal abbreviation appearing in the source document.,"Air Force Doctrine Publication 3-04, Countersea Operations (20 September 2023), AFDP 3-04 Countersea Operations, pdf pp. 1-29: MTTP: acronym or doctrinal abbreviation appearing in the source document.",front_matter;document_context,RAG_RETRIEVAL;staff_advice,medium,public,Use for doctrine-grounded answers; cite source_locator. Do not infer beyond the cited doctrine text.,completed,NO,1.0
AFDP3_04_2023_GLOSSARY_TERM_0067,AFDP3_04_2023_GLOSSARY,AFDP3_04_2023,"Air Force Doctrine Publication 3-04, Countersea Operations",AFDP 3-04 Countersea Operations,3-04-AFDP-Countersea-Ops.pdf,20 September 2023,U.S. Air Force,1,29,,26,"AFDP 3-04 Countersea Operations, pdf pp. 1-29",Front Matter,Cover/Table of Contents,,glossary_term,NALE: naval and amphibious liaison element.,43,11,NALE,약어; 용어,NALE 약어/용어 정의 청크이다.,AFDP 3-04 Countersea Operations | Front Matter | Cover/Table of Contents | amphibious; liaison | NALE: naval and amphibious liaison element.,"Air Force Doctrine Publication 3-04, Countersea Operations (20 September 2023), AFDP 3-04 Countersea Operations, pdf pp. 1-29: NALE: naval and amphibious liaison element.",front_matter;document_context,RAG_RETRIEVAL;staff_advice,medium,public,Use for doctrine-grounded answers; cite source_locator. Do not infer beyond the cited doctrine text.,completed,NO,1.0
AFDP3_04_2023_GLOSSARY_TERM_0068,AFDP3_04_2023_GLOSSARY,AFDP3_04_2023,"Air Force Doctrine Publication 3-04, Countersea Operations",AFDP 3-04 Countersea Operations,3-04-AFDP-Countersea-Ops.pdf,20 September 2023,U.S. Air Force,1,29,,26,"AFDP 3-04 Countersea Operations, pdf pp. 1-29",Front Matter,Cover/Table of Contents,,glossary_term,NAVAL: acronym or doctrinal abbreviation appearing in the source document.,74,19,NAVAL,약어; 용어,NAVAL 약어/용어 정의 청크이다.,AFDP 3-04 Countersea Operations | Front Matter | Cover/Table of Contents | countersea; maritime operations | NAVAL: acronym or doctrinal abbreviation appearing in the source document.,"Air Force Doctrine Publication 3-04, Countersea Operations (20 September 2023), AFDP 3-04 Countersea Operations, pdf pp. 1-29: NAVAL: acronym or doctrinal abbreviation appearing in the source document.",front_matter;document_context,RAG_RETRIEVAL;staff_advice,medium,public,Use for doctrine-grounded answers; cite source_locator. Do not infer beyond the cited doctrine text.,completed,NO,1.0
AFDP3_04_2023_GLOSSARY_TERM_0069,AFDP3_04_2023_GLOSSARY,AFDP3_04_2023,"Air Force Doctrine Publication 3-04, Countersea Operations",AFDP 3-04 Countersea Operations,3-04-AFDP-Countersea-Ops.pdf,20 September 2023,U.S. Air Force,1,29,,26,"AFDP 3-04 Countersea Operations, pdf pp. 1-29",Front Matter,Cover/Table of Contents,,glossary_term,NDP: acronym or doctrinal abbreviation appearing in the source document.,72,18,NDP,약어; 용어,NDP 약어/용어 정의 청크이다.,AFDP 3-04 Countersea Operations | Front Matter | Cover/Table of Contents | countersea; maritime operations | NDP: acronym or doctrinal abbreviation appearing in the source document.,"Air Force Doctrine Publication 3-04, Countersea Operations (20 September 2023), AFDP 3-04 Countersea Operations, pdf pp. 1-29: NDP: acronym or doctrinal abbreviation appearing in the source document.",front_matter;document_context,RAG_RETRIEVAL;staff_advice,medium,public,Use for doctrine-grounded answers; cite source_locator. Do not infer beyond the cited doctrine text.,completed,NO,1.0
AFDP3_04_2023_GLOSSARY_TERM_0070,AFDP3_04_2023_GLOSSARY,AFDP3_04_2023,"Air Force Doctrine Publication 3-04, Countersea Operations",AFDP 3-04 Countersea Operations,3-04-AFDP-Countersea-Ops.pdf,20 September 2023,U.S. Air Force,1,29,,26,"AFDP 3-04 Countersea Operations, pdf pp. 1-29",Front Matter,Cover/Table of Contents,,glossary_term,OCA: offensive counterair.,26,7,OCA,약어; 용어,OCA 약어/용어 정의 청크이다.,AFDP 3-04 Countersea Operations | Front Matter | Cover/Table of Contents | countersea; maritime operations | OCA: offensive counterair.,"Air Force Doctrine Publication 3-04, Countersea Operations (20 September 2023), AFDP 3-04 Countersea Operations, pdf pp. 1-29: OCA: offensive counterair.",front_matter;document_context,RAG_RETRIEVAL;staff_advice,medium,public,Use for doctrine-grounded answers; cite source_locator. Do not infer beyond the cited doctrine text.,completed,NO,1.0
AFDP3_04_2023_GLOSSARY_TERM_0071,AFDP3_04_2023_GLOSSARY,AFDP3_04_2023,"Air Force Doctrine Publication 3-04, Countersea Operations",AFDP 3-04 Countersea Operations,3-04-AFDP-Countersea-Ops.pdf,20 September 2023,U.S. Air Force,1,29,,26,"AFDP 3-04 Countersea Operations, pdf pp. 1-29",Front Matter,Cover/Table of Contents,,glossary_term,OPCON: operational control.,27,7,OPCON,약어; 용어,OPCON 약어/용어 정의 청크이다.,AFDP 3-04 Countersea Operations | Front Matter | Cover/Table of Contents | countersea; maritime operations | OPCON: operational control.,"Air Force Doctrine Publication 3-04, Countersea Operations (20 September 2023), AFDP 3-04 Countersea Operations, pdf pp. 1-29: OPCON: operational control.",front_matter;document_context,RAG_RETRIEVAL;staff_advice,medium,public,Use for doctrine-grounded answers; cite source_locator. Do not infer beyond the cited doctrine text.,completed,NO,1.0
AFDP3_04_2023_GLOSSARY_TERM_0072,AFDP3_04_2023_GLOSSARY,AFDP3_04_2023,"Air Force Doctrine Publication 3-04, Countersea Operations",AFDP 3-04 Countersea Operations,3-04-AFDP-Countersea-Ops.pdf,20 September 2023,U.S. Air Force,1,29,,26,"AFDP 3-04 Countersea Operations, pdf pp. 1-29",Front Matter,Cover/Table of Contents,,glossary_term,ROE: rules of engagement.,25,7,ROE,약어; 용어,ROE 약어/용어 정의 청크이다.,AFDP 3-04 Countersea Operations | Front Matter | Cover/Table of Contents | ROE | ROE: rules of engagement.,"Air Force Doctrine Publication 3-04, Countersea Operations (20 September 2023), AFDP 3-04 Countersea Operations, pdf pp. 1-29: ROE: rules of engagement.",front_matter;document_context,RAG_RETRIEVAL;staff_advice,medium,public,Use for doctrine-grounded answers; cite source_locator. Do not infer beyond the cited doctrine text.,completed,NO,1.0
AFDP3_04_2023_GLOSSARY_TERM_0073,AFDP3_04_2023_GLOSSARY,AFDP3_04_2023,"Air Force Doctrine Publication 3-04, Countersea Operations",AFDP 3-04 Countersea Operations,3-04-AFDP-Countersea-Ops.pdf,20 September 2023,U.S. Air Force,1,29,,26,"AFDP 3-04 Countersea Operations, pdf pp. 1-29",Front Matter,Cover/Table of Contents,,glossary_term,SAG: surface action group.,26,7,SAG,약어; 용어,SAG 약어/용어 정의 청크이다.,AFDP 3-04 Countersea Operations | Front Matter | Cover/Table of Contents | countersea; maritime operations | SAG: surface action group.,"Air Force Doctrine Publication 3-04, Countersea Operations (20 September 2023), AFDP 3-04 Countersea Operations, pdf pp. 1-29: SAG: surface action group.",front_matter;document_context,RAG_RETRIEVAL;staff_advice,medium,public,Use for doctrine-grounded answers; cite source_locator. Do not infer beyond the cited doctrine text.,completed,NO,1.0
AFDP3_04_2023_GLOSSARY_TERM_0074,AFDP3_04_2023_GLOSSARY,AFDP3_04_2023,"Air Force Doctrine Publication 3-04, Countersea Operations",AFDP 3-04 Countersea Operations,3-04-AFDP-Countersea-Ops.pdf,20 September 2023,U.S. Air Force,1,29,,26,"AFDP 3-04 Countersea Operations, pdf pp. 1-29",Front Matter,Cover/Table of Contents,,glossary_term,SCAR: strike coordination and reconnaissance.,45,12,SCAR,약어; 용어,SCAR 약어/용어 정의 청크이다.,AFDP 3-04 Countersea Operations | Front Matter | Cover/Table of Contents | countersea; maritime operations | SCAR: strike coordination and reconnaissance.,"Air Force Doctrine Publication 3-04, Countersea Operations (20 September 2023), AFDP 3-04 Countersea Operations, pdf pp. 1-29: SCAR: strike coordination and reconnaissance.",front_matter;document_context,RAG_RETRIEVAL;staff_advice,medium,public,Use for doctrine-grounded answers; cite source_locator. Do not infer beyond the cited doctrine text.,completed,NO,1.0
AFDP3_04_2023_GLOSSARY_TERM_0075,AFDP3_04_2023_GLOSSARY,AFDP3_04_2023,"Air Force Doctrine Publication 3-04, Countersea Operations",AFDP 3-04 Countersea Operations,3-04-AFDP-Countersea-Ops.pdf,20 September 2023,U.S. Air Force,1,29,,26,"AFDP 3-04 Countersea Operations, pdf pp. 1-29",Front Matter,Cover/Table of Contents,,glossary_term,SOLE: special operations liaison element.,41,11,SOLE,약어; 용어,SOLE 약어/용어 정의 청크이다.,AFDP 3-04 Countersea Operations | Front Matter | Cover/Table of Contents | liaison | SOLE: special operations liaison element.,"Air Force Doctrine Publication 3-04, Countersea Operations (20 September 2023), AFDP 3-04 Countersea Operations, pdf pp. 1-29: SOLE: special operations liaison element.",front_matter;document_context,RAG_RETRIEVAL;staff_advice,medium,public,Use for doctrine-grounded answers; cite source_locator. Do not infer beyond the cited doctrine text.,completed,NO,1.0
AFDP3_04_2023_GLOSSARY_TERM_0076,AFDP3_04_2023_GLOSSARY,AFDP3_04_2023,"Air Force Doctrine Publication 3-04, Countersea Operations",AFDP 3-04 Countersea Operations,3-04-AFDP-Countersea-Ops.pdf,20 September 2023,U.S. Air Force,1,29,,26,"AFDP 3-04 Countersea Operations, pdf pp. 1-29",Front Matter,Cover/Table of Contents,,glossary_term,SUWC: surface warfare commander.,32,8,SUWC,약어; 용어,SUWC 약어/용어 정의 청크이다.,AFDP 3-04 Countersea Operations | Front Matter | Cover/Table of Contents | countersea; maritime operations | SUWC: surface warfare commander.,"Air Force Doctrine Publication 3-04, Countersea Operations (20 September 2023), AFDP 3-04 Countersea Operations, pdf pp. 1-29: SUWC: surface warfare commander.",front_matter;document_context,RAG_RETRIEVAL;staff_advice,medium,public,Use for doctrine-grounded answers; cite source_locator. Do not infer beyond the cited doctrine text.,completed,NO,1.0
