rag_chunk_id,source_table,document_id,document_title,document_short_title,source_file,pdf_page_start,pdf_page_end,chunk_type,retrieval_priority,text,embedding_text,citation_text,content_function,mode_relevance,keywords_en,keywords_ko,summary_ko,security_class,processing_status,review_required,version
NDP1_CH03_005_C007,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,49,49,body,high,"Success in war depends upon properly implementing our overall warfighting philosophy which includes understanding the commanders intent and the concepts center of gravity, critical vulnerabilities, focus of effort, and main effort. Additionally, we must correctly apply the basic tenets or principles of war.9 The principles of war are based on hard-won and often bitter experience gained in conflict. These important lessons emphasize its nature and form the basis for our warfighting doctrine.
The Principles of War An important issue throughout military history has been the way a military organization addresses the qualities that war demands from its participants. Military leadership has dealt best with the intractable problems of war as a form of military and naval art. In the maritime environment, with its distinctive factors, we fight using the principles that apply to combat everywhere. Wisdom gained from study of the basic principles of war underscores that war is not the business of managers with checklists; it is the art of leaders. 9 Nine principles of war are discussed in such authoritative publications as Joint Publication 0-1 Basic National Defense Doctrine, Joint Publication 1 Joint Warfare of the U.S.","Document: NDP 1 - Naval Warfare
Chapter: Chapter Three
Section: The Conduct of War
Subsection: Tempo
English keywords: tempo; decision cycle; initiative; high-tempo operations
Korean keywords: 템포; 의사결정주기; 주도권; 고템포작전
Text: Success in war depends upon properly implementing our overall warfighting philosophy which includes understanding the commanders intent and the concepts center of gravity, critical vulnerabilities, focus of effort, and main effort. Additionally, we must correctly apply the basic tenets or principles of war.9 The principles of war are based on hard-won and often bitter experience gained in conflict. These important lessons emphasize its nature and form the basis for our warfighting doctrine.
The Principles of War An important issue throughout military history has been the way a military organization addresses the qualities that war demands from its participants. Military leadership has dealt best with the intractable problems of war as a form of military and naval art. In the maritime environment, with its distinctive factors, we fight using the principles that apply to combat everywhere. Wisdom gained from study of the basic principles of war underscores that war is not the business of managers with checklists; it is the art of leaders. 9 Nine principles of war are discussed in such authoritative publications as Joint Publication 0-1 Basic National Defense Doctrine, Joint Publication 1 Joint Warfare of the U.S.","NDP 1, Chapter Three, The Conduct of War, PDF p.49-49",definition; principle; consideration,qa; staff_advice,tempo; decision cycle; initiative; high-tempo operations,템포; 의사결정주기; 주도권; 고템포작전,"교리; 중심; 지휘관; 합동 관련 원문 chunk. 템포는 행동의 속도이며, 빠른 의사결정 순환은 적의 반응 능력을 압도할 수 있음",public,ok,NO,v2
NDP1_CH03_005_C008,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,49,49,body,low,"Armed Forces, FM 100-5 Operations, and FMFM 1 Warfighting.","Document: NDP 1 - Naval Warfare
Chapter: Chapter Three
Section: The Conduct of War
Subsection: Tempo
English keywords: tempo; decision cycle; initiative; high-tempo operations
Korean keywords: 템포; 의사결정주기; 주도권; 고템포작전
Text: Armed Forces, FM 100-5 Operations, and FMFM 1 Warfighting.","NDP 1, Chapter Three, The Conduct of War, PDF p.49-49",definition; principle; consideration,qa; staff_advice,tempo; decision cycle; initiative; high-tempo operations,템포; 의사결정주기; 주도권; 고템포작전,"템포는 행동의 속도이며, 빠른 의사결정 순환은 적의 반응 능력을 압도할 수 있음",public,ok,NO,v2
NDP1_CH03_006_C001,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,49,49,glossary,high,"Because tempo is so important in maneuver warfare, commanders must have the freedom of action to make decisions and execute them without any externally imposed delay. Commanders must be allowed to seize the initiative and respond to rapidly changing situations. Response time is a key to maneuver warfare. Activity at the operational level must contribute directly to the military strategic aim. Such aims, broadly set, demand that the operational commander have wide-ranging independence to exercise creativity and originality. Such freedom allows him to gain and retain the initiative and adapt to the developing situation. Mission-type orders, specifying a result but leaving open the methods of attaining that result, allow the decentralization necessary for local rapid response.","Document: NDP 1 - Naval Warfare
Chapter: Chapter Three
Section: The Principles of War
English keywords: principles of war; objective; mass; maneuver; offensive; economy of force; unity of command; simplicity; surprise; security
Korean keywords: 전쟁원칙; 목표; 집중; 기동; 공세; 경제적 운용; 지휘통일; 단순성; 기습; 보안
Text: Because tempo is so important in maneuver warfare, commanders must have the freedom of action to make decisions and execute them without any externally imposed delay. Commanders must be allowed to seize the initiative and respond to rapidly changing situations. Response time is a key to maneuver warfare. Activity at the operational level must contribute directly to the military strategic aim. Such aims, broadly set, demand that the operational commander have wide-ranging independence to exercise creativity and originality. Such freedom allows him to gain and retain the initiative and adapt to the developing situation. Mission-type orders, specifying a result but leaving open the methods of attaining that result, allow the decentralization necessary for local rapid response.","NDP 1, Chapter Three, The Principles of War, PDF p.49-49",principle; glossary_definition,qa; staff_advice,principles of war; objective; mass; maneuver; offensive; economy of force; unity of command; simplicity; surprise; security,전쟁원칙; 목표; 집중; 기동; 공세; 경제적 운용; 지휘통일; 단순성; 기습; 보안,"기동전; 지휘관; 템포 관련 원문 chunk. 전쟁원칙은 Objective, Mass, Maneuver, Offensive, Economy of Force, Unity of Command, Simplicity, Surprise, Security",public,ok,NO,v2
NDP1_CH03_006_C002,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,49,49,glossary,high,"Success in war depends upon properly implementing our overall warfighting philosophy which includes understanding the commanders intent and the concepts center of gravity, critical vulnerabilities, focus of effort, and main effort. Additionally, we must correctly apply the basic tenets or principles of war.9 The principles of war are based on hard-won and often bitter experience gained in conflict. These important lessons emphasize its nature and form the basis for our warfighting doctrine.
The Principles of War An important issue throughout military history has been the way a military organization addresses the qualities that war demands from its participants. Military leadership has dealt best with the intractable problems of war as a form of military and naval art. In the maritime environment, with its distinctive factors, we fight using the principles that apply to combat everywhere. Wisdom gained from study of the basic principles of war underscores that war is not the business of managers with checklists; it is the art of leaders. 9 Nine principles of war are discussed in such authoritative publications as Joint Publication 0-1 Basic National Defense Doctrine, Joint Publication 1 Joint Warfare of the U.S.","Document: NDP 1 - Naval Warfare
Chapter: Chapter Three
Section: The Principles of War
English keywords: principles of war; objective; mass; maneuver; offensive; economy of force; unity of command; simplicity; surprise; security
Korean keywords: 전쟁원칙; 목표; 집중; 기동; 공세; 경제적 운용; 지휘통일; 단순성; 기습; 보안
Text: Success in war depends upon properly implementing our overall warfighting philosophy which includes understanding the commanders intent and the concepts center of gravity, critical vulnerabilities, focus of effort, and main effort. Additionally, we must correctly apply the basic tenets or principles of war.9 The principles of war are based on hard-won and often bitter experience gained in conflict. These important lessons emphasize its nature and form the basis for our warfighting doctrine.
The Principles of War An important issue throughout military history has been the way a military organization addresses the qualities that war demands from its participants. Military leadership has dealt best with the intractable problems of war as a form of military and naval art. In the maritime environment, with its distinctive factors, we fight using the principles that apply to combat everywhere. Wisdom gained from study of the basic principles of war underscores that war is not the business of managers with checklists; it is the art of leaders. 9 Nine principles of war are discussed in such authoritative publications as Joint Publication 0-1 Basic National Defense Doctrine, Joint Publication 1 Joint Warfare of the U.S.","NDP 1, Chapter Three, The Principles of War, PDF p.49-49",principle; glossary_definition,qa; staff_advice,principles of war; objective; mass; maneuver; offensive; economy of force; unity of command; simplicity; surprise; security,전쟁원칙; 목표; 집중; 기동; 공세; 경제적 운용; 지휘통일; 단순성; 기습; 보안,"교리; 중심; 지휘관; 합동 관련 원문 chunk. 전쟁원칙은 Objective, Mass, Maneuver, Offensive, Economy of Force, Unity of Command, Simplicity, Surprise, Security",public,ok,NO,v2
NDP1_CH03_006_C003,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,49,49,glossary,high,"Armed Forces, FM 100-5 Operations, and FMFM 1 Warfighting.
l Objective. Direct every military operation toward a clearly defined, decisive, and attainable objective. The naval Services focus their operations to achieve political purposes defined by the National Command Authorities. With national strategic purpose identified, we can select theater military objectives and form operational and tactical objectives based on specific missions and capabilities. Whether the objective is destroying an enemys armed forces or merely disrupting his ability to use his forces effectively, the most significant preparation a commander can make is to express clearly the objective of the operation to subordinate commanders. l Mass. Concentrate combat power at the decisive time and place. Use strength against weakness. A force, even one smaller than its adversary, can achieve decisive results when it concentrates or focuses its assets on defeating an enemys critical vulnerability. A naval task force, using the sea as an ally, can compensate for numerical inferiority through the principle of mass. Mass further implies an ability to sustain momentum for decisive results.","Document: NDP 1 - Naval Warfare
Chapter: Chapter Three
Section: The Principles of War
English keywords: principles of war; objective; mass; maneuver; offensive; economy of force; unity of command; simplicity; surprise; security
Korean keywords: 전쟁원칙; 목표; 집중; 기동; 공세; 경제적 운용; 지휘통일; 단순성; 기습; 보안
Text: Armed Forces, FM 100-5 Operations, and FMFM 1 Warfighting.
l Objective. Direct every military operation toward a clearly defined, decisive, and attainable objective. The naval Services focus their operations to achieve political purposes defined by the National Command Authorities. With national strategic purpose identified, we can select theater military objectives and form operational and tactical objectives based on specific missions and capabilities. Whether the objective is destroying an enemys armed forces or merely disrupting his ability to use his forces effectively, the most significant preparation a commander can make is to express clearly the objective of the operation to subordinate commanders. l Mass. Concentrate combat power at the decisive time and place. Use strength against weakness. A force, even one smaller than its adversary, can achieve decisive results when it concentrates or focuses its assets on defeating an enemys critical vulnerability. A naval task force, using the sea as an ally, can compensate for numerical inferiority through the principle of mass. Mass further implies an ability to sustain momentum for decisive results.","NDP 1, Chapter Three, The Principles of War, PDF p.49-49",principle; glossary_definition,qa; staff_advice,principles of war; objective; mass; maneuver; offensive; economy of force; unity of command; simplicity; surprise; security,전쟁원칙; 목표; 집중; 기동; 공세; 경제적 운용; 지휘통일; 단순성; 기습; 보안,"치명적 취약점; 지휘관; 목표; 집중 관련 원문 chunk. 전쟁원칙은 Objective, Mass, Maneuver, Offensive, Economy of Force, Unity of Command, Simplicity, Surprise, Security",public,ok,NO,v2
NDP1_CH03_006_C004,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,50,50,glossary,high,"Historic photograph showing concentration of forces
l Maneuver. Place the enemy in a position of disadvantage through the feasible application of combat power. Use of maneuver (mobility) capitalizes on the speed and agility of our forces (platforms and weapons) to gain an advantage in time and space relative to the enemys vulnerabilities. Whether seen in historic warships crossing the T, or modern ground forces enveloping an enemy, or forcing the tempo of combat beyond an adversarys ability to respond, maneuver allows us to get ahead of the enemy in several dimensions. Our advantage comes from exploiting the maneuver differential  our superiority in speed and position relative to our adversary.","Document: NDP 1 - Naval Warfare
Chapter: Chapter Three
Section: The Principles of War
English keywords: principles of war; objective; mass; maneuver; offensive; economy of force; unity of command; simplicity; surprise; security
Korean keywords: 전쟁원칙; 목표; 집중; 기동; 공세; 경제적 운용; 지휘통일; 단순성; 기습; 보안
Text: Historic photograph showing concentration of forces
l Maneuver. Place the enemy in a position of disadvantage through the feasible application of combat power. Use of maneuver (mobility) capitalizes on the speed and agility of our forces (platforms and weapons) to gain an advantage in time and space relative to the enemys vulnerabilities. Whether seen in historic warships crossing the T, or modern ground forces enveloping an enemy, or forcing the tempo of combat beyond an adversarys ability to respond, maneuver allows us to get ahead of the enemy in several dimensions. Our advantage comes from exploiting the maneuver differential  our superiority in speed and position relative to our adversary.","NDP 1, Chapter Three, The Principles of War, PDF p.50-50",principle; glossary_definition,qa; staff_advice,principles of war; objective; mass; maneuver; offensive; economy of force; unity of command; simplicity; surprise; security,전쟁원칙; 목표; 집중; 기동; 공세; 경제적 운용; 지휘통일; 단순성; 기습; 보안,"템포 관련 원문 chunk. 전쟁원칙은 Objective, Mass, Maneuver, Offensive, Economy of Force, Unity of Command, Simplicity, Surprise, Security",public,ok,NO,v2
NDP1_CH03_006_C005,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,51,51,glossary,high,"SSN Burke Class l Offensive. Seize, retain, and exploit the initiative. Since the days of sail  racing an opponent for the upwind advantage to take the initiative  offensive action has allowed us to set the terms and select the place of confrontation, exploit vulnerabilities and seize opportunities from unexpected developments. Taking the offensive through initiative is a philosophy we use to employ available forces intelligently to deny an enemy his freedom of action.","Document: NDP 1 - Naval Warfare
Chapter: Chapter Three
Section: The Principles of War
English keywords: principles of war; objective; mass; maneuver; offensive; economy of force; unity of command; simplicity; surprise; security
Korean keywords: 전쟁원칙; 목표; 집중; 기동; 공세; 경제적 운용; 지휘통일; 단순성; 기습; 보안
Text: SSN Burke Class l Offensive. Seize, retain, and exploit the initiative. Since the days of sail  racing an opponent for the upwind advantage to take the initiative  offensive action has allowed us to set the terms and select the place of confrontation, exploit vulnerabilities and seize opportunities from unexpected developments. Taking the offensive through initiative is a philosophy we use to employ available forces intelligently to deny an enemy his freedom of action.","NDP 1, Chapter Three, The Principles of War, PDF p.51-51",principle; glossary_definition,qa; staff_advice,principles of war; objective; mass; maneuver; offensive; economy of force; unity of command; simplicity; surprise; security,전쟁원칙; 목표; 집중; 기동; 공세; 경제적 운용; 지휘통일; 단순성; 기습; 보안,"전쟁원칙은 Objective, Mass, Maneuver, Offensive, Economy of Force, Unity of Command, Simplicity, Surprise, Security",public,ok,NO,v2
NDP1_CH03_006_C006,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,52,52,glossary,high,"l Economy of Force. Employ all combat power available in the most effective way possible; allocate minimum essential combat power to secondary efforts. With many more available targets than assets, each unit must focus its attention on the primary objectives. A successfully coordinated naval strike at an enemys critical vulnerability  for example, knocking specific command-and-control nodes out of commission  can have far more significance than an attempt to destroy the entire command-and-control system. l Unity of Command. Ensure unity of effort for every objective under one responsible commander. Whether the scope of responsibility involves a single, independent ship at sea or the conduct of an amphibious landing, we achieve unity in forces by assigning a single commander. After he expresses his intent and provides an overall focus, he permits subordinate commanders to make timely, critical decisions and maintain a high tempo in pursuit of a unified objective.","Document: NDP 1 - Naval Warfare
Chapter: Chapter Three
Section: The Principles of War
English keywords: principles of war; objective; mass; maneuver; offensive; economy of force; unity of command; simplicity; surprise; security
Korean keywords: 전쟁원칙; 목표; 집중; 기동; 공세; 경제적 운용; 지휘통일; 단순성; 기습; 보안
Text: l Economy of Force. Employ all combat power available in the most effective way possible; allocate minimum essential combat power to secondary efforts. With many more available targets than assets, each unit must focus its attention on the primary objectives. A successfully coordinated naval strike at an enemys critical vulnerability  for example, knocking specific command-and-control nodes out of commission  can have far more significance than an attempt to destroy the entire command-and-control system. l Unity of Command. Ensure unity of effort for every objective under one responsible commander. Whether the scope of responsibility involves a single, independent ship at sea or the conduct of an amphibious landing, we achieve unity in forces by assigning a single commander. After he expresses his intent and provides an overall focus, he permits subordinate commanders to make timely, critical decisions and maintain a high tempo in pursuit of a unified objective.","NDP 1, Chapter Three, The Principles of War, PDF p.52-52",principle; glossary_definition,qa; staff_advice,principles of war; objective; mass; maneuver; offensive; economy of force; unity of command; simplicity; surprise; security,전쟁원칙; 목표; 집중; 기동; 공세; 경제적 운용; 지휘통일; 단순성; 기습; 보안,"치명적 취약점; 지휘관; 템포; 목표 관련 원문 chunk. 전쟁원칙은 Objective, Mass, Maneuver, Offensive, Economy of Force, Unity of Command, Simplicity, Surprise, Security",public,ok,NO,v2
NDP1_CH03_006_C007,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,52,52,glossary,high,"The result is success, generated by unity in purpose, unit cohesion, and flexibility in responding to the uncertainties of combat. l Simplicity. Avoid unnecessary complexity in preparing, planning, and conducting military operations. The implementing orders for some of the most influential naval battles ever fought have been little more than a paragraph. Broad guidance rather than detailed and involved instructions promote flexibility and simplicity. Simple plans and clear direction promote understanding and minimize confusion. Operation Order 91-001, dated 17 January 1991 summarized the allied objectives for the Desert Storm campaign into a single sentence: Attack Iraqi politicalmilitary leadership and command and control; sever Iraqi supply lines; destroy chemical, biological and nuclear capability; destroy Republican Guard forces in the Kuwaiti Theater; liberate Kuwait. These objectives were succinct, tangible, and limited.","Document: NDP 1 - Naval Warfare
Chapter: Chapter Three
Section: The Principles of War
English keywords: principles of war; objective; mass; maneuver; offensive; economy of force; unity of command; simplicity; surprise; security
Korean keywords: 전쟁원칙; 목표; 집중; 기동; 공세; 경제적 운용; 지휘통일; 단순성; 기습; 보안
Text: The result is success, generated by unity in purpose, unit cohesion, and flexibility in responding to the uncertainties of combat. l Simplicity. Avoid unnecessary complexity in preparing, planning, and conducting military operations. The implementing orders for some of the most influential naval battles ever fought have been little more than a paragraph. Broad guidance rather than detailed and involved instructions promote flexibility and simplicity. Simple plans and clear direction promote understanding and minimize confusion. Operation Order 91-001, dated 17 January 1991 summarized the allied objectives for the Desert Storm campaign into a single sentence: Attack Iraqi politicalmilitary leadership and command and control; sever Iraqi supply lines; destroy chemical, biological and nuclear capability; destroy Republican Guard forces in the Kuwaiti Theater; liberate Kuwait. These objectives were succinct, tangible, and limited.","NDP 1, Chapter Three, The Principles of War, PDF p.52-52",principle; glossary_definition,qa; staff_advice,principles of war; objective; mass; maneuver; offensive; economy of force; unity of command; simplicity; surprise; security,전쟁원칙; 목표; 집중; 기동; 공세; 경제적 운용; 지휘통일; 단순성; 기습; 보안,"목표 관련 원문 chunk. 전쟁원칙은 Objective, Mass, Maneuver, Offensive, Economy of Force, Unity of Command, Simplicity, Surprise, Security",public,ok,NO,v2
NDP1_CH03_006_C008,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,53,53,glossary,high,"l Surprise. Strike the enemy at a time or place or in a manner for which he is unprepared. Catching the enemy off guard immediately puts him on the defensive, allowing us to drive events. The element of surprise is desirable, but it is not essential that the enemy be taken completely unaware  only that he becomes aware too late to react effectively. Concealing our capabilities and intentions by using covert techniques and deceptions gives us the opportunity to strike the enemy when he is not ready.
SEALS landing on beach Photograph l Security. Never permit the enemy to acquire unexpected advantage. Protecting the force increases our combat power. The alert watchstander, advanced picket, or such measures as electronic emission control all promote our freedom of action by reducing our vulnerability to hostile acts, influence, or surprise. Tools such as gaming and simulation allow us to look at ourselves from the enemys perspective. We enhance our security by a thorough understanding of the enemys strategy, doctrine, and tactics.","Document: NDP 1 - Naval Warfare
Chapter: Chapter Three
Section: The Principles of War
English keywords: principles of war; objective; mass; maneuver; offensive; economy of force; unity of command; simplicity; surprise; security
Korean keywords: 전쟁원칙; 목표; 집중; 기동; 공세; 경제적 운용; 지휘통일; 단순성; 기습; 보안
Text: l Surprise. Strike the enemy at a time or place or in a manner for which he is unprepared. Catching the enemy off guard immediately puts him on the defensive, allowing us to drive events. The element of surprise is desirable, but it is not essential that the enemy be taken completely unaware  only that he becomes aware too late to react effectively. Concealing our capabilities and intentions by using covert techniques and deceptions gives us the opportunity to strike the enemy when he is not ready.
SEALS landing on beach Photograph l Security. Never permit the enemy to acquire unexpected advantage. Protecting the force increases our combat power. The alert watchstander, advanced picket, or such measures as electronic emission control all promote our freedom of action by reducing our vulnerability to hostile acts, influence, or surprise. Tools such as gaming and simulation allow us to look at ourselves from the enemys perspective. We enhance our security by a thorough understanding of the enemys strategy, doctrine, and tactics.","NDP 1, Chapter Three, The Principles of War, PDF p.53-53",principle; glossary_definition,qa; staff_advice,principles of war; objective; mass; maneuver; offensive; economy of force; unity of command; simplicity; surprise; security,전쟁원칙; 목표; 집중; 기동; 공세; 경제적 운용; 지휘통일; 단순성; 기습; 보안,"교리; 기습 관련 원문 chunk. 전쟁원칙은 Objective, Mass, Maneuver, Offensive, Economy of Force, Unity of Command, Simplicity, Surprise, Security",public,ok,NO,v2
NDP1_CH03_006_C009,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,54,54,glossary,high,"MIDWAY The Principles of War Applied at Sea After the Battle of the Coral Sea, 4-8 May 1942, Admiral Chester W.
Nimitz, Commander in Chief, U.S. Pacific Fleet, learned from signals intelligence that a large Japanese naval force, led by Admirals Isoroku Yamamoto and Chuichi Nagumo, would attack Midway, a strategic atoll west of the American fleet base at Pearl Harbor, Hawaii. Other enemy forces would make a feint toward the Aleutian Islands in the North Pacific. The priceless advantage afforded by intercepting Japanese communications gave the Americans unprecedented knowledge of enemy intentions and force dispositions.
Every available carrier and escort the United States could muster was assigned to the operation  including the carrier Yorktown, which made a hasty sortie after repairs thought impossible by the Japanese Naval Staff.","Document: NDP 1 - Naval Warfare
Chapter: Chapter Three
Section: The Principles of War
English keywords: principles of war; objective; mass; maneuver; offensive; economy of force; unity of command; simplicity; surprise; security
Korean keywords: 전쟁원칙; 목표; 집중; 기동; 공세; 경제적 운용; 지휘통일; 단순성; 기습; 보안
Text: MIDWAY The Principles of War Applied at Sea After the Battle of the Coral Sea, 4-8 May 1942, Admiral Chester W.
Nimitz, Commander in Chief, U.S. Pacific Fleet, learned from signals intelligence that a large Japanese naval force, led by Admirals Isoroku Yamamoto and Chuichi Nagumo, would attack Midway, a strategic atoll west of the American fleet base at Pearl Harbor, Hawaii. Other enemy forces would make a feint toward the Aleutian Islands in the North Pacific. The priceless advantage afforded by intercepting Japanese communications gave the Americans unprecedented knowledge of enemy intentions and force dispositions.
Every available carrier and escort the United States could muster was assigned to the operation  including the carrier Yorktown, which made a hasty sortie after repairs thought impossible by the Japanese Naval Staff.","NDP 1, Chapter Three, The Principles of War, PDF p.54-54",principle; glossary_definition,qa; staff_advice,principles of war; objective; mass; maneuver; offensive; economy of force; unity of command; simplicity; surprise; security,전쟁원칙; 목표; 집중; 기동; 공세; 경제적 운용; 지휘통일; 단순성; 기습; 보안,"지휘관 관련 원문 chunk. 전쟁원칙은 Objective, Mass, Maneuver, Offensive, Economy of Force, Unity of Command, Simplicity, Surprise, Security",public,ok,NO,v2
NDP1_CH03_006_C010,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,54,54,glossary,high,"Nevertheless, the U.S. force was numerically inferior to the Japanese striking group. Nimitz assigned Rear Admiral Frank Jack Fletcher, a veteran of battle who had recently faced Japanese carrier forces at Coral Sea, as the officer in tactical command. Nimitzs objectives were clear and simple: hold Midway and inflict maximum damage on the enemy by strong attrition tactics. Nimitz further added In carrying out the task assigned . . . you will be guided by the principles of calculated risk. Fletcher had unity of command and broad latitude in executing his tasks. He directed Rear Admiral Raymond A. Spruance, Fletcher Spruance Commander Task Force 16, to attack the enemy carriers as soon as the ships were located. Fletcher, embarked in the carrier Yorktown with Task Force 17, would follow soon afterward. Early in the battle, when enemy air attacks placed his flagship out of action, Fletcher transferred that unity of command to Spruance who retained tactical control for most of the fight.","Document: NDP 1 - Naval Warfare
Chapter: Chapter Three
Section: The Principles of War
English keywords: principles of war; objective; mass; maneuver; offensive; economy of force; unity of command; simplicity; surprise; security
Korean keywords: 전쟁원칙; 목표; 집중; 기동; 공세; 경제적 운용; 지휘통일; 단순성; 기습; 보안
Text: Nevertheless, the U.S. force was numerically inferior to the Japanese striking group. Nimitz assigned Rear Admiral Frank Jack Fletcher, a veteran of battle who had recently faced Japanese carrier forces at Coral Sea, as the officer in tactical command. Nimitzs objectives were clear and simple: hold Midway and inflict maximum damage on the enemy by strong attrition tactics. Nimitz further added In carrying out the task assigned . . . you will be guided by the principles of calculated risk. Fletcher had unity of command and broad latitude in executing his tasks. He directed Rear Admiral Raymond A. Spruance, Fletcher Spruance Commander Task Force 16, to attack the enemy carriers as soon as the ships were located. Fletcher, embarked in the carrier Yorktown with Task Force 17, would follow soon afterward. Early in the battle, when enemy air attacks placed his flagship out of action, Fletcher transferred that unity of command to Spruance who retained tactical control for most of the fight.","NDP 1, Chapter Three, The Principles of War, PDF p.54-54",principle; glossary_definition,qa; staff_advice,principles of war; objective; mass; maneuver; offensive; economy of force; unity of command; simplicity; surprise; security,전쟁원칙; 목표; 집중; 기동; 공세; 경제적 운용; 지휘통일; 단순성; 기습; 보안,"지휘관; 위험; 목표 관련 원문 chunk. 전쟁원칙은 Objective, Mass, Maneuver, Offensive, Economy of Force, Unity of Command, Simplicity, Surprise, Security",public,ok,NO,v2
NDP1_CH03_006_C011,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,54,54,glossary,high,"Knowledge of the Japanese plan allowed Nimitz to invoke economy of force by deploying minimal forces in front of a Japanese diversion toward the Aleutian Islands while massing his most effective combat power  his three aircraft carriers  against the main enemy thrust at Midway. Also, knowing that the Japanese would use submarines and long-range flying boats to determine if the U.S. fleet had sortied from Pearl Harbor, Nimitz used maneuver to frustrate the operation of these enemy units. With our intelligence advantage, Admiral Raymond A. Spruance Admiral Frank Jack Fletcher
the U.S. carriers were able to deploy and were in place well in advance of the enemy fleet. To retain their advantage, U.S. units maintained security through radio silence and darken-ship procedures at night. The fact that the U.S. carriers had departed the base before the battle was not known to Yamamoto.","Document: NDP 1 - Naval Warfare
Chapter: Chapter Three
Section: The Principles of War
English keywords: principles of war; objective; mass; maneuver; offensive; economy of force; unity of command; simplicity; surprise; security
Korean keywords: 전쟁원칙; 목표; 집중; 기동; 공세; 경제적 운용; 지휘통일; 단순성; 기습; 보안
Text: Knowledge of the Japanese plan allowed Nimitz to invoke economy of force by deploying minimal forces in front of a Japanese diversion toward the Aleutian Islands while massing his most effective combat power  his three aircraft carriers  against the main enemy thrust at Midway. Also, knowing that the Japanese would use submarines and long-range flying boats to determine if the U.S. fleet had sortied from Pearl Harbor, Nimitz used maneuver to frustrate the operation of these enemy units. With our intelligence advantage, Admiral Raymond A. Spruance Admiral Frank Jack Fletcher
the U.S. carriers were able to deploy and were in place well in advance of the enemy fleet. To retain their advantage, U.S. units maintained security through radio silence and darken-ship procedures at night. The fact that the U.S. carriers had departed the base before the battle was not known to Yamamoto.","NDP 1, Chapter Three, The Principles of War, PDF p.54-54",principle; glossary_definition,qa; staff_advice,principles of war; objective; mass; maneuver; offensive; economy of force; unity of command; simplicity; surprise; security,전쟁원칙; 목표; 집중; 기동; 공세; 경제적 운용; 지휘통일; 단순성; 기습; 보안,"집중 관련 원문 chunk. 전쟁원칙은 Objective, Mass, Maneuver, Offensive, Economy of Force, Unity of Command, Simplicity, Surprise, Security",public,ok,NO,v2
NDP1_CH03_006_C012,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,55,55,glossary,high,"The Japanese were also conscious of the need for security and surprise. In contrast, however, excessive emphasis on security and surprise actually worked against Yamamoto and Nagumo. Convinced that the invading force would catch the island of Midway unprepared, the Japanese admirals failed to assess fully the size and location of their opposing forces. Complete reconnaissance would have shown that the U.S. Navy did not have adequate fleet strength at the time to win in a direct at-sea confrontation. The Japanese could have concentrated their efforts against Fletchers and Spruances forces and then attacked the lightly defended Midway later.","Document: NDP 1 - Naval Warfare
Chapter: Chapter Three
Section: The Principles of War
English keywords: principles of war; objective; mass; maneuver; offensive; economy of force; unity of command; simplicity; surprise; security
Korean keywords: 전쟁원칙; 목표; 집중; 기동; 공세; 경제적 운용; 지휘통일; 단순성; 기습; 보안
Text: The Japanese were also conscious of the need for security and surprise. In contrast, however, excessive emphasis on security and surprise actually worked against Yamamoto and Nagumo. Convinced that the invading force would catch the island of Midway unprepared, the Japanese admirals failed to assess fully the size and location of their opposing forces. Complete reconnaissance would have shown that the U.S. Navy did not have adequate fleet strength at the time to win in a direct at-sea confrontation. The Japanese could have concentrated their efforts against Fletchers and Spruances forces and then attacked the lightly defended Midway later.","NDP 1, Chapter Three, The Principles of War, PDF p.55-55",principle; glossary_definition,qa; staff_advice,principles of war; objective; mass; maneuver; offensive; economy of force; unity of command; simplicity; surprise; security,전쟁원칙; 목표; 집중; 기동; 공세; 경제적 운용; 지휘통일; 단순성; 기습; 보안,"기습 관련 원문 chunk. 전쟁원칙은 Objective, Mass, Maneuver, Offensive, Economy of Force, Unity of Command, Simplicity, Surprise, Security",public,ok,NO,v2
